,labels,text,prediction
69108,1,Simple conformally recurrent space-times are conformally recurrent PP-waves We show that in dimension n>3 the class of simple conformally recurrent space-times coincides with the class of conformally recurrent pp-waves.,0
69190,1,"Third-harmonic-generation of a diode laser for quantum control of beryllium ions We generate coherent ultraviolet radiation at 313 nm as the third harmonic of an external-cavity diode laser. We use this radiation for laser cooling of trapped beryllium atomic ions and sympathetic cooling of co-trapped beryllium-hydride molecular ions. An LBO crystal in an enhancement cavity generates the second harmonic, and a BBO crystal in a doubly resonant enhancement cavity mixes this second harmonic with the fundamental to produce the third harmonic. Each enhancement cavity is preceded by a tapered amplifier to increase the fundamental light. The 36-mW output power of this all-semiconductor-gain system will enable quantum control of the beryllium ions' motion.",0
69231,1,"The exact Laplacian spectrum for the Dyson hierarchical network We consider the Dyson hierarchical graph $\mathcal{G}$, that is a weighted fully-connected graph, where the pattern of weights is ruled by the parameter $\sigma \in (1/2, 1]$. Exploiting the deterministic recursivity through which $\mathcal{G}$ is built, we are able to derive explicitly the whole set of the eigenvalues and the eigenvectors for its Laplacian matrix. Given that the Laplacian operator is intrinsically implied in the analysis of dynamic processes (e.g., random walks) occurring on the graph, as well as in the investigation of the dynamical properties of connected structures themselves (e.g., vibrational structures and the relaxation modes), this result allows addressing analytically a large class of problems. In particular, as examples of applications, we study the random walk and the continuous-time quantum walk embedded in $\mathcal{G}$, and the relaxation times of a polymer whose structure is described by $\mathcal{G}$.",0
69265,1,"Bubble-like structures generated by activation of internal shape modes in two-dimensional sine-Gordon line solitons Nonlinear waves that collide with localized defects exhibit complex behavior. Apart from reflection, transmission, and annihilation of an incident wave, a local inhomogeneity can activate internal modes of solitons, producing many impressive phenomena. In this work we investigate a two-dimensional sine-Gordon model perturbed by a family of localized forces. We observed the formation of bubblelike and droplike structures due to local internal shape mode instabilities. We describe the formation of such structures on the basis of a one-dimensional theory of activation of internal modes of sine-Gordon solitons. An interpretation of the observed phenomena, in the context of phase transition theory, is given. Implications in Josephson junctions with a current dipole device are discussed.",0
69280,1,"Local Electronic Structure Changes in Polycrystalline CdTe with CdCl$_2$ Treatment and Air Exposure Post-deposition CdCl$_2$ treatment of polycrystalline CdTe is known to increase photovoltaic efficiency. However, the precise chemical, structural, and electronic changes that underpin this improvement are still debated. In this study, spectroscopic photoemission electron microscopy was used to spatially map the vacuum level and ionization energy of CdTe films, enabling the identification of electronic structure variations between grains and grain boundaries. In vacuo preparation and inert transfer of oxide-free CdTe surfaces isolated the separate effects of CdCl$_2$ treatment and ambient oxygen exposure. Qualitatively, grain boundaries displayed lower work function and downward band bending relative to grain interiors, but only after air exposure of CdCl$_2$-treated CdTe. Analysis of numerous space charge regions at grain boundaries (GBs) showed an average depletion width of 290 nm and an average band bending magnitude of 70 meV, corresponding to a GB trap density of 10$^{11}$ cm$^{-2}$ and a net carrier density of 10$^{15}$ cm$^{-3}$. These results suggest that both CdCl$_2$ treatment and oxygen exposure may be independently tuned to enhance CdTe photovoltaic performance by engineering the interface and bulk electronic structure.",0
69312,1,"Strong Analog Classical Simulation of Coherent Quantum Dynamics A strong analog classical simulation of general quantum evolution is proposed, which serves as a novel scheme in quantum computation and simulation. The scheme employs the approach of geometric quantum mechanics and quantum informational technique of quantum tomography, which applies broadly to cases of mixed states, nonunitary evolution, and infinite dimensional systems. The simulation provides an intriguing classical picture to probe quantum phenomena, namely, a coherent quantum dynamics can be viewed as a globally constrained classical Hamiltonian dynamics of a collection of coupled particles or strings. Efficiency analysis reveals a fundamental difference between the locality in real space and locality in Hilbert space, the latter enables efficient strong analog classical simulations. Examples are also studied to highlight the differences and gaps among various simulation methods.",0
69472,1,Lusztig data of Kashiwara-Nakashima tableaux in types $B$ and $C$ We give a simple combinatorial description of the embedding of the crystal of Kashiwara-Nakashima tableaux in types $B$ and $C$ into that of $\bi$-Lusztig data associated to a family of reduced expressions $\bi$ of the longest element $w_0$. A spinor model for classical crystals and a combinatorial description of its embedding into the crystal of a maximal parabolic Verma module play an important role connecting Kashiwara-Nakashima tableaux and Lusztig data.,0
69573,1,"Cyber Threats, the World Is No Longer What We Knew… Security policies are becoming hard to apply as instruments are smarter than ever. Every oscilloscope gets its own stick with a Windows tag, everybody would like to control his huge installation through the air, IOT is on every lips' Stuxnet, the recent Ed. Snowden revelations have shown that cyber threat on SCADAs cannot be only played in James Bond movies. This paper aims to give simple advises in order to protect and make our installations more and more secure. How to write security files? What are the main precautions we have to take care of? Where are the vulnerabilities of my installation? Cyber security is everyone's matter, not only the cyber staff's!",0
70040,1,"Automorphisms of the generalized quot schemes Given a compact connected Riemann surface $X$ of genus $g \geq 2$, and integers $r \geq 2$, $d_p \gt 0$ and $d_z \gt 0$, in [BDHW], a generalized quot scheme $\mathcal{Q}_X (r, d_p, d_z)$ was introduced. Our aim here is to compute the holomorphic automorphism group of $\mathcal{Q}_X (r, d_p, d_z)$. It is shown that the connected component of $\mathrm{Aut} \; \mathcal{Q}_X (r, d_p, d_z)$ containing the identity automorphism is $\mathrm{PGL}(r, \mathbb{C})$. As an application of it, we prove that if the generalized quot schemes of two Riemann surfaces are holomorphically isomorphic, then the two Riemann surfaces themselves are isomorphic.",0
70122,1,"Sharp asymptotics for small data solutions of the Vlasov-Nordstr\""om system in three dimensions This paper proves almost-sharp asymptotics for small data solutions of the Vlasov-Nordstr\""om system in dimension three. This system consists of a wave equation coupled to a transport equation and describes an ensemble of relativistic, self-gravitating particles. We derive sharp decay estimates using a variant of the vector-field method introduced in previous work. More precisely, we construct modified vector fields, depending on the solutions, to propagate $L^1$-bounds for the distribution function and its derivatives. The modified vector fields are designed to have improved commutation properties with the transport operator and yet to still provide sufficient control on the solutions to allow for a sharp Klainerman-Sobolev type inequality. Our method does not require any compact support assumption in the velocity variable nor do we need strong interior decay for the solution to the wave equation.",0
70349,1,"Investigating echo state networks dynamics by means of recurrence analysis In this paper, we elaborate over the well-known interpretability issue in echo state networks. The idea is to investigate the dynamics of reservoir neurons with time-series analysis techniques taken from research on complex systems. Notably, we analyze time-series of neuron activations with Recurrence Plots (RPs) and Recurrence Quantification Analysis (RQA), which permit to visualize and characterize high-dimensional dynamical systems. We show that this approach is useful in a number of ways. First, the two-dimensional representation offered by RPs provides a way for visualizing the high-dimensional dynamics of a reservoir. Our results suggest that, if the network is stable, reservoir and input denote similar line patterns in the respective RPs. Conversely, the more unstable the ESN, the more the RP of the reservoir presents instability patterns. As a second result, we show that the $\mathrm{L_{max}}$ measure is highly correlated with the well-established maximal local Lyapunov exponent. This suggests that complexity measures based on RP diagonal lines distribution provide a valuable tool to quantify the degree of network stability. Finally, our analysis shows that all RQA measures fluctuate on the proximity of the so-called edge of stability, where an ESN typically achieves maximum computational capability. We verify that the determination of the edge of stability provided by such RQA measures is more accurate than two well-known criteria based on the Jacobian matrix of the reservoir. Therefore, we claim that RPs and RQA-based analyses can be used as valuable tools to design an effective network given a specific problem.",0
70498,1,"Critical angular velocity for vortex lines formation For helium II inside a rotating cylinder, it is proposed that the formation of vortex lines of the frictionless superfluid component of the liquid is caused by the presence of the rotating quasi-particles gas. By minimising the free energy of the system, the critical value $\Omega_0$ of the angular velocity for the formation of the first vortex line is determined. This value nontrivially depends on the temperature, and numerical estimations of its temperature behaviour are produced. It is shown that the latent heat for a vortex formation and the associated discontinuous change in the angular momentum of the quasi-particles gas determine the slope of $\Omega_0 (T)$ via some kind of Clapeyron equation.",0
70531,1,"Duality in spin systems via the SU(4) algebra We provide several examples and an intuitive diagrammatic representation demonstrating the use of two-qubit unitary transformations for mapping coupled spin Hamiltonians to simpler ones and vice versa. The corresponding dualities may be exploited to identify phase transition points or to aid the diagonalization of such Hamiltonians. For example, our method shows that a suitable one-parameter family of coupled Hamiltonians whose ground states transform from an initially factorizing state to a final cluster state on a lattice of arbitrary dimension is dual to a family of trivial decoupled Hamiltonians containing local on-site terms only. As a consequence, the minimum energy gap (which determines the adiabatic run-time) does not scale with system size, which facilitates an efficient and simple adiabatic preparation of e.g. the two-dimensional cluster state used for measurement-based quantum computation.",0
70559,1,"Finding stability domains and escape rates in kicked Hamiltonians We use an effective Hamiltonian to characterize particle dynamics and find escape rates in a periodically kicked Hamiltonian. We study a model of particles in storage rings that is described by a chaotic symplectic map. Ignoring the resonances, the dynamics typically has a finite region in phase space where it is stable. Inherent noise in the system leads to particle loss from this stable region. The competition of this noise with radiation damping, which increases stability, determines the escape rate. Determining this `aperture' and finding escape rates is therefore an important physical problem. We compare the results of two different perturbation theories and a variational method to estimate this stable region. Including noise, we derive analytical estimates for the steady-state populations (and the resulting beam emittance), for the escape rate in the small damping regime, and compare them with numerical simulations.",0
70635,1,"A climate network-based index to discriminate different types of El Ni\~no and La Ni\~na El Ni\~no exhibits distinct Eastern Pacific (EP) and Central Pacific (CP) types which are commonly, but not always consistently, distinguished from each other by different signatures in equatorial climate variability. Here, we propose an index based on evolving climate networks to objectively discriminate between both flavors by utilizing a scalar-valued evolving climate network measure that quantifies spatial localization and dispersion in El Ni\~no's associated teleconnections. Our index displays a sharp peak (high localization) during EP events, whereas during CP events (larger dispersion) it remains close to the baseline observed during normal periods. In contrast to previous classification schemes, our approach specifically account for El Ni\~no's global impacts. We confirm recent El Ni\~no classifications for the years 1951 to 2014 and assign types to those cases were former works yielded ambiguous results. Ultimately, we study La Ni\~na episodes and demonstrate that our index provides a similar discrimination into two types.",0
70758,1,"Role of Grain Boundaries under Long-Time Radiation Materials containing a high proportion of grain boundaries offer significant potential for the development of radiation-resistant structural materials. However, a proper understanding of the connection between the radiation-induced microstructural behavior of a grain boundary and its impact at long natural time scales is still missing. In this Letter, point defect absorption at interfaces is summarized by a jump Robin-type condition at a coarse-grained level, wherein the role of interface microstructure is effectively taken into account. Then a concise formula linking the sink strength of a polycrystalline aggregate with its grain size is introduced and is well compared with experimental observation. Based on the derived model, a coarse-grained formulation incorporating the coupled evolution of grain boundaries and point defects is proposed, so as to underpin the study of long-time morphological evolution of grains induced by irradiation. Our simulation results suggest that the presence of point defect sources within a grain further accelerates its shrinking process, and radiation tends to trigger the extension of twin boundary sections.",0
71030,1,"Effective gauge field theory of spintronics The aim of this paper is to present a comprehensive theory of spintronics phenomena based on the concept of effective gauge field, the spin gauge field. An effective gauge field generally arises when we change a basis to describe system and describes low energy properties of the system. In the case of ferromagnetic metals we consider, it arises from structures of localized spin (magnetization) and couples to spin current of conduction electron. The first half of the paper is devoted to quantum mechanical arguments and phenomenology. We show that the spin gauge field has adiabatic and nonadiabatic (off-diagonal) components, consisting an SU(2) gauge field. The adiabatic component gives rise to spin Berry's phase, topological Hall effect and spin motive force, while nonadiabatic components are essential for spin-transfer torque and spin pumping effects by inducing nonequilibrium spin accumulation. In the latter part of the paper, field theoretic approaches are described. Dynamics of localized spins in the presence of applied spin-polarized current is studied in a microscopic viewpoint, and current-driven domain wall motion is discussed. Recent developments on interface spin-orbit interaction is also mentioned.",0
71159,1,"Annihilation of positronium atoms confined in mesoporous and macroporous SiO$_2$ films We report experiments in which positronium (Ps) atoms were created in thin, porous silica films containing isolated voids with diameters ranging from 5 to 75 nm. Ps lifetimes in the pore structures were measured directly via time-delayed laser excitation of 13S1→23PJ transitions. In a film containing 5-nm pores Ps was predominantly emitted into vacuum, with a small component of confined Ps with a lifetime of 75 ns also observed. In films with larger pores Ps atoms were not emitted into vacuum except from the film surface, and confined Ps lifetimes of ≈90 ns were measured with no dependence on the pore size. However, for such large pores, extended Tao-Eldrup (ETE)-type models predict Ps lifetimes close to the 142-ns vacuum value. Moreover, 13S1→23PJ excitation of Ps atoms inside the pores was found to result in annihilation and exhibited an extremely broad (≈10 THz) linewidth. We attribute these observations to a process in which nonthermal Ps atoms in the isolated voids become temporarily trapped in a series of surface states that dissociate following excitation. The occurrence of this mechanism is not necessarily apparent from ground-state Ps decay rates without some prior knowledge of the sample structure, and it precludes the application of ETE-type models as they do not take into account surface interactions other than pickoff annihilation.",0
71204,1,"Can We Falsify the Consciousness-Causes-Collapse Hypothesis in Quantum Mechanics? In this paper we examine some proposals to disprove the hypothesis that the interaction between mind and matter causes the collapse of the wave function, showing that such proposals are fundamentally flawed. We then describe a general experimental setup retaining the key features of the ones examined, and show that even a more general case is inadequate to disprove the mind-matter collapse hypothesis. Finally, we use our setup provided to argue that, under some reasonable assumptions about consciousness, such hypothesis is unfalsifiable.",0
71270,1,"The Quantum Socket: Three-Dimensional Wiring for Extensible Quantum Computing Quantum computing architectures are on the verge of scalability, a key requirement for the implementation of a universal quantum computer. The next stage in this quest is the realization of quantum error correction codes, which will mitigate the impact of faulty quantum information on a quantum computer. Architectures with ten or more quantum bits (qubits) have been realized using trapped ions and superconducting circuits. While these implementations are potentially scalable, true scalability will require systems engineering to combine quantum and classical hardware. One technology demanding imminent efforts is the realization of a suitable wiring method for the control and measurement of a large number of qubits. In this work, we introduce an interconnect solution for solid-state qubits: The quantum socket. The quantum socket fully exploits the third dimension to connect classical electronics to qubits with higher density and better performance than two-dimensional methods based on wire bonding. The quantum socket is based on spring-mounted micro wires the three-dimensional wires that push directly on a micro-fabricated chip, making electrical contact. A small wire cross section (~1 mmm), nearly non-magnetic components, and functionality at low temperatures make the quantum socket ideal to operate solid-state qubits. The wires have a coaxial geometry and operate over a frequency range from DC to 8 GHz, with a contact resistance of ~150 mohm, an impedance mismatch of ~10 ohm, and minimal crosstalk. As a proof of principle, we fabricated and used a quantum socket to measure superconducting resonators at a temperature of ~10 mK.",0
71307,1,"A few reflections on protective measurements and more. Quantum measurement represents the most severe and charming problem of foundations of quantum mechanics. Several issues ranging from the collapse of the wave function to the ontic meaning of the wave function remain unclarified. Here we briefly summarize some recent ideas about this problem, with particular attention to protective measurements and their meaning.",0
71411,1,"Hyperspherical harmonics expansion on Lagrange meshes for bosonic systems in one dimension A one-dimensional system of bosons interacting with contact and single-Gaussian forces is studied with an expansion in hyperspherical harmonics. The hyperradial potentials are calculated using the link between the hyperspherical harmonics and the single-particle harmonic-oscillator basis while the coupled hyperradial equations are solved with the Lagrange-mesh method. Extensions of this method are proposed to achieve good convergence with small numbers of mesh points for any truncation of hypermomentum. The convergence with hypermomentum strongly depends on the range of the two-body forces: it is very good for large ranges but deteriorates as the range decreases, being the worst for the contact interaction. In all cases, the lowest-order energy is within 4.5 $\%$ of the exact solution and shows the correct cubic asymptotic behaviour at large boson numbers. Details of the convergence studies are presented for 3, 5, 20 and 100 bosons. A special treatment for three bosons was found to be necessary. For single-Gaussian interactions, the convergence rate improves with increasing boson number, similar to what happens in the case of three-dimensional systems of bosons.",0
71412,1,"Calibrating Long Period Variables as Standard Candles with Machine Learning Variable stars with well-calibrated period-luminosity relationships provide accurate distance measurements to nearby galaxies and are therefore a vital tool for cosmology and astrophysics. While these measurements typically rely on samples of Cepheid and RR-Lyrae stars, abundant populations of luminous variable stars with longer periods of $10 - 1000$ days remain largely unused. We apply machine learning to derive a mapping between lightcurve features of these variable stars and their magnitude to extend the traditional period-luminosity (PL) relation commonly used for Cepheid samples. Using photometric data for long period variable stars in the Large Magellanic cloud (LMC), we demonstrate that our predictions produce residual errors comparable to those obtained on the corresponding Cepheid population. We show that our model generalizes well to other samples by performing a blind test on photometric data from the Small Magellanic Cloud (SMC). Our predictions on the SMC again show small residual errors and biases, comparable to results that employ PL relations fitted on Cepheid samples. The residual biases are complementary between the long period variable and Cepheid fits, which provides exciting prospects to better control sources of systematic error in cosmological distance measurements. We finally show that the proposed methodology can be used to optimize samples of variable stars as standard candles independent of any prior variable star classification.",0
71431,1,"Ion Exchange in Photoactivated Inorganic Matters The effects of monovalent and bivalent impurities on the diffusivemobility sodium, caesium and strontium in magnesium potassium phosphatehexahydrate and clinoptilolite were analysed. It was determined thatratio of diffusion coeffcients of sodium concerning caesium andstrontium are in antagonistic dependence on the caesium and strontiumcontent in a matrices on the basis of magnesium potassium phosphatehexahydrate. It is established that the diffusion process in themagnesium potassium phosphate hexahydrate is due to the Frenkel. Theinfluence of the diffusion of impurity elements as a function of theionic radius and the ion position in the crystal lattice ofclinoptilolite has been studied.",0
71623,1,"Smoothing causal functions We describe, in the general setting of closed cone fields, the set of causal functions which can be approximated by smooth Lyapunov. We derive several consequences on causality theory. Dans le contexte général des champs de cones fermés, on décrit l’ensemble des fonctions causales qui peuvent être approchées par des fonctions de Lyapunov lisses. On en déduit quelques conséquence en théorie de la causalité.",0
71638,1,"Quantum paramagnet and frustrated quantum criticality in a spin-one diamond lattice antiferromagnet Motivated by the proposal of a topological quantum paramagnet in the diamond lattice antiferromagnet NiRh2O4, we propose a minimal model to describe the magnetic interaction and properties of the diamond material with spin-one local moments. Our model includes the first- and second-neighbor Heisenberg interactions as well as a local single-ion spin anisotropy that is allowed by the spin-one nature of the local moment and the tetragonal symmetry of the system. We point out that there exists a quantum phase transition from a trivial quantum paramagnet when single-ion spin anisotropy is dominant to the magnetic ordered states when the exchange is dominant. Due to the frustrated spin interaction, the magnetic excitation in the quantum paramagnetic state supports extensively degenerate band minima in the spectra. As the system approaches the transition, extensively degenerate bosonic modes become critical at the criticality, giving rise to unusual magnetic properties. Our phase diagram and experimental predictions for different phases provide a guideline for the identification of the ground state for NiRh2O4. Although our results are fundamentally different from the proposal for topological quantum paramagnets, they represent interesting possibilities for spin-one diamond lattice antiferromagnets.",0
71717,1,"Normal behaviour models for wind turbine vibrations: An alternative approach The identification of abnormal behaviour in mechanical systems is key to anticipate and avoid their potential failure. Thus wind turbine health is commonly assessed monitoring series of $10$-minute SCADA and high frequency data from sensors. To monitor wind turbine vibrations, normal behaviour models are built to predict tower top accelerations and drive-train vibrations. Signal deviations from model prediction are labelled as anomalies and are further investigated. More efficient models are expected to help enhancing the identification of abnormal behaviour. In this paper we assess a stochastic approach to reconstruct the $1$ Hz tower top acceleration signal, which was measured in a wind turbine located at the wind farm Alpha Ventus in the German North Sea. We compare the resulting data reconstruction with that of a model based on a neural network, which has been previously reported as a data-mining algorithm suitable for reconstructing this signal. In order to focus the discussion on the similarities and differences of both approaches, we limit our evaluation to a single input-output system; in doing so, we avoid other differences, i.e. loading type, pre-processing or model complexity. Our results present evidence that the stochastic approach outperforms the neural network in the high frequency domain ($1$ Hz). Although neural network retrieve accurate step-forward predictions, with low mean square errors, the stochastic approach predictions better preserve the statistics and the frequency components of the original signal, remaining high accuracy levels. The implementation of our stochastic approach is available as open source code and can easily be adapted for other situations involving stochastic data reconstruction. Based on our findings we argue that such an approach could be implemented in signal reconstruction for monitoring purposes or for abnormal behaviour detection.",0
71727,1,"Simulated Annealing Approach to the Temperature-Emissivity Separation Problem in Thermal Remote Sensing Part One: Mathematical Background The method of simulated annealing is adapted to the temperature-emissivity separation (TES) problem. A patch of surface at the bottom of the atmosphere is assumed to be a greybody emitter with spectral emissivity $\epsilon(k)$ describable by a mixture of spectral endmembers. We prove that a simulated annealing search conducted according to a suitable schedule converges to a solution maximizing the $\textit{A-Posteriori}$ probability that spectral radiance detected at the top of the atmosphere originates from a patch with stipulated $T$ and $\epsilon(k)$. Any such solution will be nonunique. The average of a large number of simulated annealing solutions, however, converges almost surely to a unique Maximum A-Posteriori solution for $T$ and $\epsilon(k)$. The limitation to a stipulated set of endmember emissivities may be relaxed by allowing the number of endmembers to grow without bound, and to be generic continuous functions of wavenumber with bounded first derivatives with respect to wavenumber.",0
71986,1,"Simultaneous tracking of spin angle and amplitude beyond classical limits We show how simultaneous, back-action evading tracking of non-commuting observables can be achieved in a widely-used sensing technology, atomic interferometry. Using high-dynamic-range dynamically-decoupled quantum non-demolition (QND) measurements on a precessing atomic spin ensemble, we track the collective spin angle and amplitude with negligible effects from back action, giving steady-state tracking sensitivity 2.9 dB beyond the standard quantum limit and 7.0 dB beyond Poisson statistics.",0
72075,1,"Completeness of projective special K\""ahler and quaternionic K\""ahler manifolds We prove that every projective special K\""ahler manifold with \emph{regular boundary behaviour} is complete and defines a family of complete quaternionic K\""ahler manifolds depending on a parameter $c\ge 0$. We also show that, irrespective of its boundary behaviour, every complete projective special K\""ahler manifold with \emph{cubic prepotential} gives rise to such a family. Examples include non-trivial deformations of non-compact symmetric quaternionic K\""ahler manifolds.",0
72151,1,"Singularities of Hermitian-Yang-Mills connections and the Harder-Narasimhan-Seshadri filtration We study tangent cones of Hermitian-Yang-Mills connections at an isolated singularity using algebraic geometry of the underlying reflexive sheaf. In the special case when the sheaf is locally modelled on the pull-back of a holomorphic vector bundle from the projective space we prove the tangent cone is uniquely determined by the Harder-Narasimhan-Seshadri filtration of the bundle. In general we conjecture that the tangent cone is uniquely determined by the Harder-Narasimhan-Seshadri filtration of an explicitly defined algebraic tangent cone, which is given by the pull-back of a torsion free sheaf from the projective space. We prove this conjecture when the torsion free sheaf is stable and locally free.",0
72172,1,"On passive scalars advected by two-, three- and $d$-dimensional incompressible flows When a passive scalar in the incompressible two-dimensional (2D) flow is so smart as to track the vorticity field to have a rugged correlation, it may form large scale patterns as the vortex with inverse transfer of the scalar energy, together with the 2D kinetic energy. For the $1$-form velocity $\verb""U""$ solving the 4D ideal Euler equation, L. Tartar's relevant invariant $\mathscr{N}=\int_{\mathcal{D}} d\verb""U""\wedge d\verb""U""$ vanishes in the case of no boundary contribution (typically for $\mathcal{D} = \mathbb{T}^4$), becoming a null correlation constraint for the corresponding 3D passive scalar $\theta$ from the cylinder condition, so the absolute-equilibrium energy of $\theta$ is expected to be equipartitioned and transferred forwardly to smaller scales in turbulence, which is expected to be shared by the passive scalars in dimension $d>3$, odd or even, after the consideration of the ruggedness of the Tartar and Serre invariants.",0
72203,1,"Optimised frequency modulation for continuous-wave optical magnetic resonance sensing using nitrogen-vacancy ensembles Magnetometers based on ensembles of nitrogen-vacancy centres are a promising platform for continuously sensing static and low-frequency magnetic fields. Their combination with phase-sensitive (lock-in) detection creates a highly versatile sensor with a sensitivity that is proportional to the derivative of the optical magnetic resonance lock-in spectrum, which is in turn dependant on the lock-in modulation parameters. Here we study the dependence of the lock-in spectral slope on the modulation of the spin-driving microwave field. Given the presence of the intrinsic nitrogen hyperfine spin transitions, we experimentally show that when the ratio between the hyperfine linewidth and their separation is $\gtrsim 1/4$, square-wave based frequency modulation generates the steepest slope at modulation depths exceeding the separation of the hyperfine lines, compared to sine-wave based modulation. We formulate a model for calculating lock-in spectra which shows excellent agreement with our experiments, and which shows that an optimum slope is achieved when the linewidth/separation ratio is $\lesssim 1/4$ and the modulation depth is less then the resonance linewidth, irrespective of the modulation function used.",0
72216,1,"Comparison of three Statistical Classification Techniques for Maser Identification We applied three statistical classification techniques—linear discriminant analysis (LDA), logistic regression, and random forests—to three astronomical datasets associated with searches for interstellar masers. We compared the performance of these methods in identifying whether specific mid-infrared or millimetre continuum sources are likely to have associated interstellar masers. We also discuss the interpretability of the results of each classification technique. Non-parametric methods have the potential to make accurate predictions when there are complex relationships between critical parameters. We found that for the small datasets the parametric methods logistic regression and LDA performed best, for the largest dataset the non-parametric method of random forests performed with comparable accuracy to parametric techniques, rather than any significant improvement. This suggests that at least for the specific examples investigated here accuracy of the predictions obtained is not being limited by the use of parametric models. We also found that for LDA, transformation of the data to match a normal distribution led to a significant improvement in accuracy. The different classification techniques had significant overlap in their predictions; further astronomical observations will enable the accuracy of these predictions to be tested.",0
72252,1,"Entropic selection of concepts unveils hidden topics in documents corpora The organization and evolution of science has recently become itself an object of scientific quantitative investigation, thanks to the wealth of information that can be extracted from scientific documents, such as citations between papers and co-authorship between researchers. However, only few studies have focused on the concepts that characterize full documents and that can be extracted and analyzed, revealing the deeper organization of scientific knowledge. Unfortunately, several concepts can be so common across documents that they hinder the emergence of the underlying topical structure of the document corpus, because they give rise to a large amount of spurious and trivial relations among documents. To identify and remove common concepts, we introduce a method to gauge their relevance according to an objective information-theoretic measure related to the statistics of their occurrence across the document corpus. After progressively removing concepts that, according to this metric, can be considered as generic, we find that the topic organization displays a correspondingly more refined structure.",0
72331,1,"Electronic structure of SrSn$_{2}$As$_{2}$ near the topological critical point Topological materials with exotic quantum properties are promising candidates for quantum spin electronics. Different classes of topological materials, including Weyl semimetal, topological superconductor, topological insulator and Axion insulator, etc., can be connected to each other via quantum phase transition. For example, it is believed that a trivial band insulator can be twisted into topological phase by increasing spin-orbital coupling or changing the parameters of crystal lattice. With the results of LDA calculation and measurement by angle-resolved photoemission spectroscopy (ARPES), we demonstrate in this work that the electronic structure of SrSn$_{2}$As$_{2}$ single crystal has the texture of band inversion near the critical point. The results indicate the possibility of realizing topological quantum phase transition in SrSn$_{2}$As$_{2}$ single crystal and obtaining different exotic quantum states.",0
72376,1,"Stability of the Yang-Mills heat equation for finite action The existence and uniqueness of solutions to the Yang-Mills heat equation over domains in Euclidean three space was proven in a previous paper for initial data lying in the Sobolev space of order one-half, which is the critical Sobolev index for this equation. In the present paper the stability of these solutions will be established. The variational equation, which is only weakly parabolic, and has highly singular coefficients, will be shown to have unique strong solutions up to addition of a vertical solution. Initial data will be taken to be in Sobolev class one-half. The proof relies on an infinitesimal version of the ZDS procedure: one solves first an augmented, strictly parabolic version of the variational equation and then adds to the solution a function which is vertical along the original path. Energy inequalities and Neumann domination techniques will be used to establish apriori initial behavior for solutions.",0
72389,1,"Data-Driven Computational Methods: Parameter and Operator Estimations (Chapter 1) Modern scientific computational methods are undergoing a transformative change; big data and statistical learning methods now have the potential to outperform the classical first-principles modeling paradigm. This book bridges this transition, connecting the theory of probability, stochastic processes, functional analysis, numerical analysis, and differential geometry. It describes two classes of computational methods to leverage data for modeling dynamical systems. The first is concerned with data fitting algorithms to estimate parameters in parametric models that are postulated on the basis of physical or dynamical laws. The second class is on operator estimation, which uses the data to nonparametrically approximate the operator generated by the transition function of the underlying dynamical systems. This self-contained book is suitable for graduate studies in applied mathematics, statistics, and engineering. Carefully chosen elementary examples with supplementary MATLAB codes and appendices covering the relevant prerequisite materials are provided, making it suitable for self-study.",0
72417,1,"Eigenanalysis of morphological diversity in silicon random nanostructures formed via resist collapse Nano-artifact metrics is an information security principle and technology that exploits physically uncontrollable processes occurring at the nanometer-scale to protect against increasing security threats. Versatile morphological patterns formed on the surfaces of planar silicon devices originating from resist collapse are one of the most unique and useful vehicles for nano-artifact metrics. In this study, we demonstrate the eigenanalysis of experimentally fabricated silicon random nanostructures, through which the diversity and the potential capacity of identities are quantitatively characterized. Our eigenspace-based approach provides intuitive physical pictures and quantitative discussions regarding the morphological diversity of nanostructured devices while unifying measurement stability, which is one of the most important concerns regarding security applications. The analysis suggests approximately 10 115 possible identities per 0.18-μm 2 nanostructure area, indicating the usefulness of nanoscale versatile morphology. The presented eigenanalysis approach has the potential to be widely applicable to other materials, devices, and system architectures.",0
72430,1,"Optimal and scalable methods to approximate the solutions of large-scale Bayesian problems: Theory and application to atmospheric inversions and data assimilation This paper provides a detailed theoretical analysis of methods to approximate the solutions of high-dimensional (>10^6) linear Bayesian problems. An optimal low-rank projection that maximizes the information content of the Bayesian inversion is proposed and efficiently constructed using a scalable randomized SVD algorithm. Useful optimality results are established for the associated posterior error covariance matrix and posterior mean approximations, which are further investigated in a numerical experiment consisting of a large-scale atmospheric tracer transport source-inversion problem. This method proves to be a robust and efficient approach to dimension reduction, as well as a natural framework to analyze the information content of the inversion. Possible extensions of this approach to the non-linear framework in the context of operational numerical weather forecast data assimilation systems based on the incremental 4D-Var technique are also discussed, and a detailed implementation of a new Randomized Incremental Optimal Technique (RIOT) for 4D-Var algorithms leveraging our theoretical results is proposed.",0
