,labels,text,prediction
65764,0,"Quantum optical dipole radiation fields We introduce quantum optical dipole radiation fields defined in terms of photon creation and annihilation operators. These fields are identified through their spatial dependence, as the components of the total fields that survive infinitely far from the dipole source. We use these radiation fields to perturbatively evaluate the electromagnetic radiated energy-flux of the excited dipole. Our results indicate that the standard interpretation of a bare atom surrounded by a localised virtual photon cloud, is difficult to sustain, because the radiated energy-flux surviving infinitely far from the source contains virtual contributions. It follows that there is a clear distinction to be made between a radiative photon defined in terms of the radiation fields, and a real photon, whose identification depends on whether or not a given process conserves the free energy. This free energy is represented by the difference between the total dipole-field Hamiltonian and its interaction component.",2
65774,0,Generating functions for the osp(1|2) Clebsch-Gordan coefficients Generating functions for Clebsch-Gordan coefficients of osp(1|2) are derived. These coefficients are expressed as q goes to - 1 limits of the dual q-Hahn polynomials. The generating functions are obtained using two different approaches respectively based on the coherent-state representation and the position representation of osp(1j2).,2
66347,0,"Stock prices, inflation and inflation uncertainty in the U.S.: Testing the long-run relationship considering Dow Jones sector indexes We test for the long-run relationship between stock prices, inflation and its uncertainty for different U.S. sector stock indexes, over the period 2002M7 to 2015M10. For this purpose we use a cointegration analysis with one structural break to capture the crisis effect, and we assess the inflation uncertainty based on a time-varying unobserved component model. In line with recent empirical studies we discover that in the long-run, the inflation and its uncertainty negatively impact the stock prices, opposed to the well-known Fisher effect. In addition we show that for several sector stock indexes the negative effect of inflation and its uncertainty vanishes after the crisis setup. However, in the short-run the results provide evidence in the favor of a negative impact of uncertainty, while the inflation has no significant influence on stock prices, except for the consumption indexes. The consideration of business cycle effects confirms our findings, which proves that the results are robust, both for the long-and the short-run relationships.",2
66982,0,Oscillating terms in the Renyi entropy of Fermi liquids In this work we compute subleading oscillating terms in the Renyi entropy of Fermi gases and Fermi liquids corresponding to $2k_F$-like oscillations. Our theoretical tools are the one dimensional formulation of Fermi liquid entanglement familiar from discussions of the logarithmic violation of the area law and quantum Monte Carlo calculations. The main result is a formula for the oscillating term for any region geometry and a spherical Fermi surface. We compare this term to numerical calculations of entanglement using the correlation function method and find excellent agreement. We also compare with quantum Monte Carlo data on interacting Fermi liquids where we also find excellent agreement up to moderate interaction strengths.,2
67205,0,"Calabi-Yau Threefolds Fibred by Mirror Quartic K3 Surfaces We study threefolds fibred by mirror quartic K3 surfaces. We begin by showing that any family of such K3 surfaces is completely determined by a map from the base of the family to the moduli space of mirror quartic K3 surfaces. This is then used to give a complete explicit description of all Calabi-Yau threefolds fibred by mirror quartic K3 surfaces. We conclude by studying the properties of such Calabi-Yau threefolds, including their Hodge numbers and deformation theory.",2
67688,0,"The many-body reciprocal theorem and swimmer hydrodynamics We present a reinterpretation and extension of the reciprocal theorem for swimmers, extending its application from the motion of a single swimmer in an unbounded domain to the general setting, giving results for both swimmer interactions and general hydrodynamics. We illustrate the method for a squirmer near a planar surface, recovering standard literature results and extending them to a general squirming set, to motion in the presence of a ciliated surface, and expressions for the flow field throughout the domain. Finally, we present exact results for the hydrodynamics in two dimensions which shed light on the near-field behaviour.",2
68535,0,"Exact prefactors in static and dynamic correlation functions of 1D quantum integrable models: applications to the Calogero-Sutherland, Lieb-Liniger and XXZ models In this article we demonstrate a recently developed technique which addresses the problem of obtaining non-universal prefactors of the correlation functions of 1D systems at zero temperature. Our approach combines the effective field theory description of generic 1D quantum liquids with the finite size scaling of form factors (matrix elements) which are obtained using microscopic techniques developed in the context of integrable models. We thus establish exact analytic forms for the prefactors of the long-distance behavior of equal time correlation functions as well as prefactors of singularities of dynamic response functions. In this article our focus is on three specific integrable models: the Calogero-Sutherland, Lieb-Liniger, and XXZ models.",2
68860,0,"Reduction formulas for symmetric products of spin matrices We show that, for SU(2) generators of arbitrary dimension $D$, there exist identities that express the completely symmetric product of $D$ matrices in terms of completely symmetric products of fewer number of matrices. We also indicate why such identities are important in characterizing electromagnetic interactions of particles.",2
69218,0,"Generalization of conformal mapping to scattering of electromagnetic waves from surfaces: An example of a triangle We discuss a way to exploit the conformal mapping to study the response of a finite metallic element of arbitrary shape to an external electromagnetic field at finite frequencies. This provides a simple way to study different physics issues and provides new insights that include the issue of vorticity and eddy current, and the nature of the divergent electric field at the boundaries and at corners. The nature of the resonance can be directly addressed and clarified. We study an example of an equilateral triangle and found good agreement with results obtained with traditional numerical techniques.",2
69235,0,"Multilocal bosonization We present a bilocal isomorphism between the algebra generated by a single real twisted boson field and the algebra of the boson $\beta\gamma$ ghost system. As a consequence of this twisted vertex algebra isomorphism we show that each of these two algebras possesses both an untwisted and a twisted Heisenberg bosonic currents, as well as three separate families of Virasoro fields. We show that this bilocal isomorphism generalizes to an isomorphism between the algebra generated by the twisted boson field with $2n$ points of localization and the algebra of the $2n$ symplectic bosons.",2
69553,0,"-1-Phenomena for the pluri $\chi_y$-genus and elliptic genus Several independent articles have observed that the Hirzebruch $\chi_y$-genus has an important feature, which the author calls -1-phenomenon and tells us that the coefficients of the Taylor expansion of the $\chi_y$-genus at $y=-1$ have explicit expressions. Hirzebruch's original $\chi_y$-genus can be extended towards two directions: the pluri-case and the case of elliptic genus. This paper contains two parts in which we investigate the -1-phenomena in these two generalized cases respectively and show that in each case there exists a -1-phenomenon in a suitable sense. Our main results in the first part have an application, which states that all characteristic numbers (Chern numbers and Pontrjagin numbers) on manifolds can be expressed, in a very explicit way, in terms of some rationally linear combination of indices of some elliptic operators. This gives an analytic interpretation of characteristic numbers and affirmatively answers a question posed by the author several years ago. The second part contains our attempt to generalize this -1-phenomenon to elliptic genus, a modern version of the $\chi_y$-genus. We first extend the elliptic genus of an almost-complex manifold to a twisted version where an extra complex vector bundle is involved, and show that it is a weak Jacobi form under some assumptions. A suitable manipulation on the theory of Jacobi form will produce new modular forms from this weak Jacobi form and thus much arithmetic information related to the underlying manifold can be obtained, in which the -1-phenomenon of the original $\chi_y$-genus is hidden.",2
69632,0,"Magnetic WKB Constructions This paper is devoted to the semiclassical magnetic Laplacian. Until now WKB expansions for the eigenfunctions were only established in presence of a non-zero electric potential. Here we tackle the pure magnetic case. Thanks to Feynman-Hellmann type formulas and coherent states decomposition, we develop here a magnetic Born-Oppenheimer theory. Exploiting the multiple scales of the problem, we are led to solve an effective eikonal equation in pure magnetic cases and to obtain WKB expansions. We also investigate explicit examples for which we can improve our general theorem: global WKB expansions, quasi-optimal estimates of Agmon and upper bound of the tunelling effect (in symmetric cases). We also apply our strategy to get more accurate descriptions of the eigenvalues and eigenfunctions in a wide range of situations analyzed in the last two decades.",2
69667,0,"Dynamical Casimir-Polder interaction between a chiral molecule and a surface We develop a dynamical approach to study the Casimir-Polder force between a initially bare molecule and a magnetodielectric body at finite temperature. Switching on the interaction between the molecule and the field at a particular time, we study the resulting temporal evolution of the Casimir-Polder interaction. The dynamical self-dressing of the molecule and its population-induced dynamics are accounted for and discussed. In particular, we find that the Casimir-Polder force between a chiral molecule and a perfect mirror oscillates in time with a frequency related to the molecular transition frequency, and converges to the static result for large times.",2
69713,0,"Dimer models and the special McKay correspondence We study the behavior of a dimer model under the operation of removing a corner from the lattice polygon and taking the convex hull of the rest. This refines an operation of Gulotta, and the special McKay correspondence plays an essential role in this refinement. As a corollary, we show that for any lattice polygon, there is a dimer model such that the derived category of finitely-generated modules over the path algebra of the corresponding quiver with relations is equivalent to the derived category of coherent sheaves on a toric Calabi-Yau 3-fold determined by the lattice polygon. Our proof is based on a detailed study of relationship between combinatorics of dimer models and geometry of moduli spaces, and does not depend on the result of math/9908027.",2
71463,0,"Tau-structure for the Double Ramification Hierarchies In this paper we continue the study of the double ramification hierarchy of [Bur15]. After showing that the DR hierarchy satisfies tau-symmetry we define its partition function as the (logarithm of the) tau-function of the string solution and show that it satisfies various properties (string, dilaton and divisor equations plus some important degree constraints). We then formulate a stronger version of the conjecture from [Bur15]: for any semisimple cohomological field theory, the Dubrovin-Zhang and double ramification hierarchies are related by a normal (i.e. preserving the tau-structure [DLYZ14]) Miura transformation which we completely identify in terms of the partition function of the CohFT. In fact, using only the partition functions, the conjecture can be formulated even in the non-semisimple case (where the Dubrovin-Zhang hierarchy is not defined). We then prove this conjecture for various CohFTs (trivial CohFT, Hodge class, Gromov-Witten theory of $\mathbb{CP}^1$, $3$-, $4$- and $5$-spin classes) and in genus $1$ for any semisimple CohFT. Finally we prove that the higher genus part of the DR hierarchy is basically trivial for the Gromov-Witten theory of smooth varieties with non-positive first Chern class and their analogue in Fan-Jarvis-Ruan-Witten quantum singularity theory [FJR13].",2
72297,0,"On integrating out short-distance physics I consider a special atomic scattering problem where the target atom has distinct ""soft"" and ""hard"" excitation modes. I demonstrate that in this problem the integration out of ""short-distance"" (or ""high-energy"") physics may occur automatically in the regular perturbative calculations, i.e., it may occur without any cut off and renormalization. Not only that, the soft inelastic processes happen already in the first Born approximation and the inclusive cross-sections become unavoidable from the very beginning. All that is possible because of correct physical and mathematical formulation of the problem. I propose to build QFT in a similar way.",2
73172,0,"Modelling, Measuring and Compensating Color Weak Vision We use methods from Riemann geometry to investigate transformations between the color spaces of color-normal and color weak observers. The two main applications are the simulation of the perception of a color weak observer for a color normal observer and the compensation of color images in a way that a color weak observer has approximately the same perception as a color normal observer. The metrics in the color spaces of interest are characterized with the help of ellipsoids defined by the just-noticable-differences between color which are measured with the help of color-matching experiments. The constructed mappings are isometries of Riemann spaces that preserve the perceived color-differences for both observers. Among the two approaches to build such an isometry, we introduce normal coordinates in Riemann spaces as a tool to construct a global color-weak compensation map. Compared to previously used methods this method is free from approximation errors due to local linearizations and it avoids the problem of shifting locations of the origin of the local coordinate system. We analyse the variations of the Riemann metrics for different observers obtained from new color matching experiments and describe three variations of the basic method. The performance of the methods is evaluated with the help of semantic differential (SD) tests.",2
73221,0,Coherent state path integrals in the continuum We discuss the time-continuous path integration in the coherent states basis in a way that is free from inconsistencies. Employing this notion we reproduce known and exact results working directly in the continuum. Such a formalism can set the basis to develop perturbative and non-perturbative approximations already known in the quantum field theory community. These techniques can be proven useful in a great variety of problems where bosonic Hamiltonians are used.,2
73466,0,On the generating function of weight multiplicities for the representations of the Lie algebra $C_2$ We use the generating function of the characters of $C_2$ to obtain a generating function for the multiplicities of the weights entering in the irreducible representations of that simple Lie algebra. From this generating function we derive some recurrence relations among the multiplicities and a simple graphical recipe to compute them.,2
74238,0,"Diffusion of Dirac fermions across a topological merging transition in two dimensions A continuous deformation of a Hamiltonian possessing at low energy two Dirac points of opposite chiralities can lead to a gap opening by merging of the two Dirac points. In two dimensions, the critical Hamiltonian possesses a semi-Dirac spectrum: linear in one direction but quadratic in the other. We study the transport properties across such a transition, from a Dirac semi-metal through a semi-Dirac phase towards a gapped phase. Using both a Boltzmann approach and a diagrammatic Kubo approach, we describe the conductivity tensor within the diffusive regime. In particular, we show that both the anisotropy of the Fermi surface and the Dirac nature of the eigenstates combine to give rise to anisotropic transport times, manifesting themselves through an unusual matrix self-energy.",2
75668,0,"The Local Potential Approach to frustrated antiferromagnets We revisit the critical behavior of classical frustrated systems using the nonperturbative renormalization group (NPRG) equation. Our study is performed within the local potential approximation of this equation to which is added the flow of the field renormalization. Our flow equations are functional to avoid possible artifacts coming from field expansions which consists in keeping only a limited number of coupling constants. We present a simple numerical method to follow the fixed point solution of our equations by changing gradually the dimension d and the number N of spin-components. We explain in details the advantage of this method as well as the numerical difficulties we encounter, which become severe close to d = 2. The function N_c(d) separating the regions of first and second order in the (d,N) plane is computed for d between 4 and 2.2. Our results confirm what was previously found within cruder approximation of the NPRG equation and contradict both the fixed dimension perturbative approach and the results obtained within the conformal bootstrap approach.",2
76893,0,"On the Multimomentum Bundles and the Legendre Maps in Field Theories We study the geometrical background of the Hamiltonian formalism of first-order Classical Field Theories. In particular, different proposals of multimomentum bundles existing in the usual literature (including their canonical structures) are analyzed and compared. The corresponding Legendre maps are introduced. As a consequence, the definition of regular and almost-regular Lagrangian systems is reviewed and extended from different but equivalent ways.",2
76936,0,"Comment on ""Role of Potentials in the Aharonov-Bohm Effect"" Are the electromagnetic scalar and vector potentials dispensable? Lev Vaidman has suggested that local interactions of gauge-invariant quantities, e.g. magnetic torques, suffice for the description of all quantum electromagnetic phenomena. We analyze six thought experiments that challenge this suggestion. All of them have explanations in terms of $local$ interactions of gauge-dependent quantities, in addition, some have explanations in terms of nonlocal interactions of gauge-invariant quantities. We claim, however, that two of our examples have no gauge-invariant formal description and that, in general, no local description can dispense with electromagnetic potentials.",2
76953,0,"An algebraic condition for the Bisognano-Wichmann Property The Bisognano-Wichmann property for local, Poincar\'e covariant nets of standard subspaces is discussed. We present a sufficient algebraic condition on the covariant representation ensuring Bisognano-Wichmann and Duality properties without further assumptions on the net. Our modularity condition holds for direct integrals of scalar massive and massless representations. We conclude that in these cases the Bisognano-Wichmann property is much weaker than the Split property. Furthermore, we present a class of massive modular covariant nets not satisfying the Bisognano-Wichmann property.",2
78486,0,"Twisted partially pure spinors Motivated by the relationship between orthogonal complex structures and spure spinors, we define twisted partially pure spinors in order to characterize spinorially subspaces of Euclidean space endowed with a complex structure.",2
78786,0,"On the evolution of scattering data under perturbations of the Toda lattice We present the results of an analytical and numerical study of the long-time behavior for certain Fermi-Pasta-Ulam (FPU) lattices viewed as perturbations of the completely integrable Toda lattice. Our main tools are the direct and inverse scattering transforms for doubly-infinite Jacobi matrices, which are well-known to linearize the Toda flow. We focus in particular on the evolution of the associated scattering data under the perturbed vs. the unperturbed equations. We find that the eigenvalues present initially in the scattering data converge to new, slightly perturbed eigenvalues under the perturbed dynamics of the lattice equation. To these eigenvalues correspond solitary waves that emerge from the solitons in the initial data. We also find that new eigenvalues emerge from the continuous spectrum as the lattice system is let to evolve under the perturbed dynamics.",2
80846,0,"Solar energetic particle events: trajectory analysis and flux reconstruction with PAMELA The PAMELA satellite experiment is providing first direct measurements of Solar Energetic Particles (SEPs) with energies from about 80 MeV to several GeV in near-Earth space, bridging the low energy data by other space-based instruments and the Ground Level Enhancement (GLE) data by the worldwide network of neutron monitors. Its unique observational capabilities include the possibility of measuring the flux angular distribution and thus investigating possible anisotropies. This work reports the analysis methods developed to estimate the SEP energy spectra as a function of the particle pitch-angle with respect to the Interplanetary Magnetic Field (IMF) direction. The crucial ingredient is provided by an accurate simulation of the asymptotic exposition of the PAMELA apparatus, based on a realistic reconstruction of particle trajectories in the Earth's magnetosphere. As case study, the results for the May 17, 2012 event are presented.",2
80871,0,"Symplectic twistor operator and its solution space on ${\mathbb R}^2$ We introduce the symplectic twistor operator $T_s$ in symplectic spin geometry, as a symplectic analogue of the twistor operator in Riemannian spin geometry. We focus on the real dimension 2 and compute the space of its solutions on ${\mathbb R}^2$. Our analysis is based on the techniques of metaplectic Howe duality.",2
82453,0,"Right-handed Hopf algebras and the preLie forest formula Three equivalent methods allow to compute the antipode of the Hopf algebras of Feynman diagrams in perturbative quantum field theory (QFT): the Dyson-Salam formula, the Bogoliubov formula, and the Zimmermann forest formula. Whereas the first two hold generally for arbitrary connected graded Hopf algebras, the third one requires extra structure properties of the underlying Hopf algebra but has the nice property to reduce drastically the number of terms in the expression of the antipode (it is optimal in that sense).The present article is concerned with the forest formula: we show that it generalizes to arbitrary right-handed polynomial Hopf algebras. These Hopf algebras are dual to the enveloping algebras of preLie algebras -a structure common to many combinatorial Hopf algebras which is carried in particular by the Hopf algebras of Feynman diagrams.",2
82468,0,"Universality of charge transport in weakly interacting fermionic systems We review two rigorous results on the transport properties of weakly interacting fermionic systems on $2d$ lattices, in the linear response regime. First, we discuss the universality of the longitudinal conductivity for interacting graphene. Then, we focus on the transverse conductivity of general weakly interacting gapped fermionic systems, and we establish its universality. This last result proves the stability of the integer quantum Hall effect against weak interactions. The proofs are based on combinations of fermionic cluster expansion techniques, renormalization group and lattice Ward identities.",2
82985,0,"A Geometric Characterization of Certain First Integrals for Nonholonomic Systems with Symmetries We study the existence of first integrals in nonholonomic systems with symmetry. First we define the concept of $\mathcal{M}$-cotangent lift of a vector field on a manifold $Q$ in order to unify the works [Balseiro P., Arch. Ration. Mech. Anal. 214 (2014), 453-501, arXiv:1301.1091], [Fass\`o F., Ramos A., Sansonetto N., Regul. Chaotic Dyn. 12 (2007), 579-588], and [Fass\`o F., Giacobbe A., Sansonetto N., Rep. Math. Phys. 62 (2008), 345-367]. Second, we study gauge symmetries and gauge momenta, in the cases in which there are the symmetries that satisfy the so-called vertical symmetry condition. Under such condition we can predict the number of linearly independent first integrals (that are gauge momenta). We illustrate the theory with two examples.",2
84215,0,"Count-Min Tree Sketch: Approximate counting for NLP The Count-Min Sketch is a widely adopted structure for approximate event counting in large scale processing. In a previous work we improved the original version of the Count-Min-Sketch (CMS) with conservative update using approximate counters instead of linear counters. These structures are computationaly efficient and improve the average relative error (ARE) of a CMS at constant memory footprint. These improvements are well suited for NLP tasks, in which one is interested by the low-frequency items. However, if Log counters allow to improve ARE, they produce a residual error due to the approximation. In this paper, we propose the Count-Min Tree Sketch (Copyright 2016 eXenSa. All rights reserved) variant with pyramidal counters, which are focused toward taking advantage of the Zipfian distribution of text data.",2
84461,0,"Categories and the Foundations of Classical Field Theories I review some recent work on applications of category theory to questions concerning theoretical structure and theoretical equivalence of classical field theories, including Newtonian gravitation, general relativity, and Yang-Mills theories.",2
84738,0,"The Coulomb potential V(r)=1/r and other radial problems on the Bethe lattice We study the problem of a particle hopping on the Bethe lattice in the presence of a Coulomb potential. We obtain an exact solution to the particle's Green's function along with the full energy spectrum. In addition, we present a mapping of a generalized radial potential problem defined on the Bethe lattice to an infinite number of one dimensional problems that are easily accessible numerically. The latter method is particularly useful when the problem admits no analytical solution.",2
84811,0,"Some properties of antistochastic strings Antistochastic strings are those strings that lack any reasonable statistical explanations. We establish the follow property of such strings: every absolutely non-stochastic string $x$ is ""holographic"" in the sense that it can be restored by a short program from any its part whose length equals the Kolmogorov complexity of $x$. Further we will show how it can be used for list decoding from erasing and for prove that symmetry of information fails for total conditional complexity.",2
85641,0,"Complex classes of periodically driven topological lattice systems Periodically driven (Floquet) crystals are described by their quasi-energy spectrum. Their topological properties are characterized by invariants attached to the gaps of this spectrum. In this article, we define such invariants in all space dimensions, both in the case where no symmetry is present and in the case where the unitary chiral symmetry is present. When no symmetry is present, a $\mathbb{Z}$-valued invariant can be defined in each gap in all even space dimensions. This invariant does not capture all the properties of a system where chiral symmetry is present. In even space dimension, chiral symmetry puts constraints on its values in different gaps. In odd space dimension, chiral symmetry also enables to define a $\mathbb{Z}$-valued invariant, only in the chiral gaps $0$ and $\pi$. We relate both gap invariants to the standard invariants characterizing the quasi-energy bands of the system. Examples in one and three dimensions are discussed.",2
86755,0,"Are Local Causal Models of Quantum Theory Feasible at All? This article presents an analysis of the extent to which local causal models or local realistic models of quantum theory (QT), including quantum field theory (QFT), are theoretically possible and practically feasible in light of the present state of these theories. Quantum physicists consider Bells famous inequality and its violation in experiments to be a strong indication that local realistic or local causal models of QT are not possible and that quantum theory as a whole is therefore not a local realistic or local causal theory. Based on a proposed definition of a ""formal causal model"" for a theory of physics (such as QT), this paper investigates the possibility of having a local causal model for QT. Areas of QT are identified in which the construction of a causal model is impeded because of deficiencies in the state of the respective theory. It is shown that the removal of the deficiencies can be achieved by the provision of a causal model. Whereas the construction of a causal model of QT, including QFT, appears to be feasible after the removal of certain deficiencies, the construction of a local (causal) model does not appear to be possible. As a consequence of the conclusion that local (causal) models of QT/QFT are not possible, if a strong interpretation of locality is assumed, a locality model is proposed in which the non-localities are confined to ""quantum objects"".",2
87498,0,"Thermal Excitations of Warped Membranes We explore thermal fluctuations of thin planar membranes with a frozen spatially-varying background metric and a shear modulus. We focus on a special class of $D$-dimensional ``warped membranes'' embedded in a $d-$dimensional space with $d\ge D+1$ and a preferred height profile characterized by quenched random Gaussian variables $\{h_\alpha({\bf q})\}$, $\alpha=D+1,\ldots, d$, in Fourier space with zero mean and a power law variance $\overline{ h_\alpha({\bf q}_1) h_\beta({\bf q}_2) } \sim \delta_{\alpha, \beta} \, \delta_{{\bf q}_1, -{\bf q}_2} \, q_1^{-d_h}$. The case $D=2$, $d=3$ with $d_h = 4$ could be realized by flash polymerizing lyotropic smectic liquid crystals. For $D &lt; \max\{4, d_h\}$ the elastic constants are non-trivially renormalized and become scale dependent. Via a self consistent screening approximation we find that the renormalized bending rigidity increases for small wavevectors ${{\bf q}}$ as $\kappa_R \sim q^{-\eta_f}$, while the in-hyperplane elastic constants decrease according to $\lambda_R,\ \mu_R \sim q^{+\eta_u}$. The quenched background metric is relevant (irelevant) for warped membranes characterized by exponent $d_h &gt; 4 - \eta_f^{(F)}$ ($d_h &lt; 4 - \eta_f^{(F)}$), where $\eta_f^{(F)}$ is the scaling exponent for tethered surfaces with a flat background metric, and the scaling exponents are related through $\eta_u + \eta_f = d_h - D$ ($\eta_u + 2 \eta_f=4-D$).",2
87786,0,"The gauge action, DG Lie algebra and identities for Bernoulli numbers In this paper we prove a family of identities for Bernoulli numbers parameterized by triples of integers $(a,b,c)$ with $a+b+c=n-1$, $n\ge 4$. These identities are deduced while translating into homotopical terms the gauge action on the Maurer Cartan Set which can be seen an abstraction of the behaviour of gauge infinitesimal transformations in classical gauge theory. We show that Euler and Miki's identities, well known and apparently non related formulas, are linear combinations of our family and they satisfy a particular symmetry relation.",2
88500,0,"Anisotropic parton escape is the dominant source of azimuthal anisotropy in transport models We trace the development of elliptic anisotropy (v2) via parton-parton collision history in two transport models. The parton v2 is studied as a function of the number of collisions of each parton in Au+Au and d+Au collisions at sNN =200 GeV. It is found that the majority of v2 comes from the anisotropic escape probability of partons, with no fundamental difference at low and high transverse momenta. The contribution to v2 from hydrodynamic-type collective flow is found to be small. Only when the parton-parton cross-section is set unrealistically large does this contribution start to take over. Our findings challenge the current paradigm emerged from hydrodynamic comparisons to anisotropy data.",2
88650,0,"The mother body phase transition in the normal matrix model The normal matrix model with algebraic potential has gained a lot of attention recently, partially in virtue of its connection to several other topics as quadrature domains, inverse potential problems and the Laplacian growth. In this paper we consider the normal matrix model with cubic plus linear potential. To regularize the model, we follow Elbau &amp; Felder and introduce a cut-off. In the large size limit, the eigenvalues of the model accumulate uniformly within a certain domain $\Omega$ that we determine explicitly by finding the rational parametrization of its boundary. We also study in details the mother body problem associated to $\Omega$. It turns out that the mother body measure $\mu_*$ displays a novel phase transition that we call the mother body phase transition: although $\partial \Omega$ evolves analytically, the mother body measure undergoes a ""one-cut to three-cut"" phase transition. To construct the mother body measure, we define a quadratic differential $\varpi$ on the associated spectral curve, and embed $\mu_*$ into its critical graph. Using deformation techniques for quadratic differentials, we are able to get precise information on $\mu_*$. In particular, this allows us to determine the phase diagram for the mother body phase transition explicitly. Following previous works of Bleher &amp; Kuijlaars and Kuijlaars &amp; L\'opez, we consider multiple orthogonal polynomials associated with the model. Applying the Deift-Zhou nonlinear steepest descent method to the associated Riemann-Hilbert problem, we obtain asymptotic formulas for these polynomials. Due to the presence of the linear term in the potential, there are no rotational symmetries in the model. This makes the construction of the associated $g$-functions significantly more involved, and the critical graph of $\varpi$ becomes the key technical tool in this analysis as well.",2
89441,0,"Tensor Lagrangians, Lagrangians equivalent to the Hamilton-Jacobi equation and relativistic dynamics We deal with Lagrangians which are not the standard scalar ones. We present a short review of tensor Lagrangians, which generate massless free fields and the Dirac field, as well as vector and pseudovector Lagrangians for the electric and magnetic fields of Maxwell's equations with sources. We introduce and analyse Lagrangians which are equivalent to the Hamilton-Jacobi equation and recast them to relativistic equations.",2
89710,0,"Joint scaling limit of a bipolar-oriented triangulation and its dual in the peanosphere sense Kenyon, Miller, Sheffield, and Wilson (2015) showed how to encode a random bipolar-oriented planar map by means of a random walk with a certain step size distribution. Using this encoding together with the mating-of-trees construction of Liouville quantum gravity due to Duplantier, Miller, and Sheffield (2014), they proved that random bipolar-oriented planar maps converge in the scaling limit to a $\sqrt{4/3}$-Liouville quantum gravity (LQG) surface decorated by an independent SLE$_{12}$ in the peanosphere sense, meaning that the height functions of a particular pair of trees on the maps converge in the scaling limit to the correlated planar Brownian motion which encodes the SLE-decorated LQG surface. We improve this convergence result by proving that the pair of height functions for an infinite-volume random bipolar-oriented triangulation and the pair of height functions for its dual map converge jointly in law in the scaling limit to the two planar Brownian motions which encode the same $\sqrt{4/3}$-LQG surface decorated by both an SLE$_{12}$ curve and the ""dual"" SLE$_{12}$ curve which travels in a direction perpendicular (in the sense of imaginary geometry) to the original curve. This confirms a conjecture of Kenyon, Miller, Sheffield, and Wilson (2015).",2
90435,0,"High-altitude gravity waves in the Martian thermosphere observed by MAVEN/NGIMS and modeled by a gravity wave scheme First high-altitude observations of gravity wave (GW)-induced CO$_2$ density perturbations in the Martian thermosphere retrieved from NASA's NGIMS instrument on board the MAVEN satellite are presented and interpreted using the extended GW parameterization of Yi\u{g}it et al. [2008] and the Mars Climate Database as an input. Observed relative density perturbations between 180-220 km of 20-40 % demonstrate appreciable local time, latitude, and altitude variations. Modeling for the spatiotemporal conditions of the MAVEN observations suggests that GWs can directly propagate from the lower atmosphere to the thermosphere, produce appreciable dynamical effects, and likely contribute to the observed fluctuations. Modeled effects are somewhat smaller than the observed but their highly variable nature is in qualitative agreement with observations. Possible reasons for discrepancies between modeling and measurements are discussed.",2
90462,0,Fractality of Hofstadter Butterfly in Specific Heat Oscillation We calculate thermodynamical properties of the Hofstadter model using a recently developed quantum transfer matrix method. We find intrinsic oscillation features in specific heat that manifest the fractal structure of the Hofstadter butterfly. We also propose experimental approaches which use specific heat as an access to detect the Hofstadter butterfly.,2
92037,0,"Data-driven parameterization of the generalized Langevin equation We present a data-driven approach to determine the memory kernel and random noise in generalized Langevin equations. To facilitate practical implementations, we parameterize the kernel function in the Laplace domain by a rational function, with coefficients directly linked to the equilibrium statistics of the coarse-grain variables. We show that such an approximation can be constructed to arbitrarily high order and the resulting generalized Langevin dynamics can be embedded in an extended stochastic model without explicit memory. We demonstrate how to introduce the stochastic noise so that the second fluctuation-dissipation theorem is exactly satisfied. Results from several numerical tests are presented to demonstrate the effectiveness of the proposed method.",2
92332,0,Green's Function of Magnetic Topological Insulator in Gradient Expansion Approach We study the Keldysh Green's function of the Weyl-fermion surface state of the three-dimensional topological insulator coupled with a space-time dependent magnetization in the gradient expansion. Based on it we analyze the electric charge and current densities as well as the energy density and current induced by spatially and temporally slowly-varying magnetization fields. We show that all the above quantities except the energy current are generated by the emergent electromagnetic fields. The energy current emerges as the circular current reflecting the spatial modulation of an induced gap of the Weyl fermion.,2
93846,0,"Regularization of a massless Dirac model to describe anomalous electromagnetic response of Weyl semimetals An unbounded massless Dirac model with two nondegenerate Dirac cones is the simplest model for Weyl semimetals, which show the anomalous electromagnetic response of chiral magnetic effect (CME) and anomalous Hall effect (AHE). However, if this model is naively used to analyze the electromagnetic response within a linear response theory, it gives the result apparently inconsistent with the persuasive prediction based on a lattice model. We show that this serious difficulty is related to the breaking of current conservation in the Dirac model due to quantum anomaly and can be removed if current and charge operators are redefined to include the contribution from the anomaly. We demonstrate that the CME as well as the AHE can be properly described using newly defined operators, and clarify that the CME is determined by the competition between the contribution from the anomaly and that from low-energy electrons.",2
94046,0,"Photon reflection by a quantum mirror: a wave function approach We derive from first principles the momentum exchange between a photon and a quantum mirror upon reflection, by considering the boundary conditions imposed by the mirror surface on the photon wave equation. We show that the system generally ends up in an entangled state, unless the mirror position uncertainty is much smaller than the photon wavelength, when the mirror behaves classically. Our treatment leads us directly to the conclusion that the photon momentum has the known value hk/2{\pi}. This implies that when the mirror is immersed in a dielectric medium the photon radiation pressure is proportional to the medium refractive index n. Our work thus contributes to the longstanding Abraham-Minkowski debate about the momentum of light in a medium. We interpret the result by associating the Minkowski momentum (which is proportional to n) with the canonical momentum of light, which appears naturally in quantum formulations.",2
