,labels,text,prediction
65895,0,"VISION: A Six-Telescope Fiber-Fed Visible Light Beam Combiner for the Navy Precision Optical Interferometer Visible-light long baseline interferometry holds the promise of advancing a number of important applications in fundamental astronomy, including the direct measurement of the angular diameters and oblateness of stars, and the direct measurement of the orbits of binary and multiple star systems. To advance, the field of visible-light interferometry requires development of instruments capable of combining light from 15 baselines (6 telescopes) simultaneously. The Visible Imaging System for Interferometric Observations at NPOI (VISION) is a new visible light beam combiner for the Navy Precision Optical Interferometer (NPOI) that uses single-mode fibers to coherently combine light from up to six telescopes simultaneously with an image-plane combination scheme. It features a photometric camera for calibrations and spatial filtering from single-mode fibers with two Andor Ixon electron multiplying CCDs. This paper presents the VISION system, results of laboratory tests, and results of commissioning on-sky observations. A new set of corrections have been determined for the power spectrum and bispectrum by taking into account non-Gaussian statistics and read noise present in electron-multipying CCDs to enable measurement of visibilities and closure phases in the VISION post-processing pipeline. The post-processing pipeline has been verified via new on-sky observations of the O-type supergiant binary $\zeta$ Orionis A, obtaining a flux ratio of $2.18\pm0.13$ mag with a position angle of $223.9\pm1.0^{\circ}$ and separation $40.6\pm1.8$ mas over 570-750 nm, in good agreement with expectations from the previously published orbit.",1
65899,0,"Necessity of Time-Reversal Symmetry Breaking for the Polar Kerr Effect in Linear Response We show that, measured in a backscattering geometry, the polar Kerr effect is absent if the nonlocal electromagnetic response function respects Onsager symmetry, characteristic of thermodynamic states that preserve time-reversal symmetry. A key element is an expression for the reflectivity tensor in terms of the retarded Green's function.",1
65919,0,"Critical Casimir forces in a magnetic system: An experimental protocol We numerically test an experimentally realizable method for the extraction of the critical Casimir force based on its thermodynamic definition as the derivative of the excess free energy with respect to system size. Free energy differences are estimated for different system sizes by integrating the order parameter along an isotherm. The method could be developed for experiments on magnetic systems and could give access to the critical Casimir force for any universality class. By choosing an applied field that opposes magnetic ordering at the boundaries, the Casimir force is found to increase by an order of magnitude over zero-field results.",1
65978,0,"Generalized conformal derivations of Lie conformal algebras Let $R$ be a Lie conformal algebra. The purpose of this paper is to investigate the conformal derivation algebra $CDer(R)$, the conformal quasiderivation algebra $QDer(R)$ and the generalized conformal derivation algebra $GDer(R)$. The generalized conformal derivation algebra is a natural generalization of the conformal derivation algebra. Obviously, we have the following tower $CDer(R)\subseteq QDer(R)\subseteq GDer(R)\subseteq gc(R)$, where $gc(R)$ is the general Lie conformal algebra. Furthermore, we mainly research the connection of these generalized conformal derivations. Finally, the conformal $(\alpha,\beta,\gamma)$-derivations of Lie conformal algebras are studied. Moreover, we obtain some connections between several specific generalized conformal derivations and the conformal $(\alpha,\beta,\gamma)$-derivations. In addition, all conformal $(\alpha,\beta,\gamma)$-derivations of finite simple Lie conformal algebras are characterized.",1
66075,0,"Photon Bubble Turbulence in Cold Atomic Gases Turbulent radiation flow is ubiquitous in many physical systems where light-matter interaction becomes relevant. Photon bubbling, in particular, has been identified as the main source of turbulent radiation transport in many astrophysical objects, such as stars and accretion disks. This mechanism takes place when radiation trapping in optically dense media becomes unstable, leading to the energy dissipation from the larger to the smaller bubbles. Here, we report on the observation of photon bubble turbulence in cold atomic gases in the presence of multiple scattering of light. The instability is theoretically explained by a fluid description for the atom density coupled to a diffusive transport equation for the photons, which is known to be accurate in the multiple scattering regime investigated here. We determine the power spectrum of the atom density fluctuations, which displays an unusual $\sim k^{-4}$ scaling, and entails a complex underlying turbulent dynamics resulting from the formation of dynamical bubble-like structures. We derive a power spectrum from the theoretical photon bubble model which, to a high level of accuracy, explains the observations. The experimental results reported here, along with the theoretical model we developed may shed light on the analogue photon bubble instabilities in astrophysical scenarios.",1
66167,0,"The asymptotics of an eigenfunction-correlation determinant for Dirac-$\delta$ perturbations We prove the exact asymptotics of the scalar product of the ground states of two non-interacting Fermi gases confined to a $3$-dimensional ball $B_L$ of radius $L$ in the thermodynamic limit, where the underlying one-particle operators differ by a Dirac-$\delta$ perturbation. More precisely, we show the algebraic decay of the correlation determinant $\big|\det\big(\langle\varphi_j^L, \psi_k^L\rangle\big)_{j,k=1,...,N}\big|^2= L^{-\zeta(E)+ \text{o}(1)}$, as $N,L\to\infty$ and $N/|B_L|\to~ \rho&gt;0$, where $\varphi_j^L$ and $\psi_k^L$ denote the lowest-energy eigenfunctions of the finite-volume one-particle Schr\""odinger operators. The decay exponent is given in terms of the s-wave scattering phase shift $\zeta(E):=\delta^2(\sqrt E)/{\pi^2}$. For an attractive Dirac-$\delta$ perturbation we conclude that the decay exponent $\frac 1 {\pi^2}\Vert\arcsin |T(E)/2|\Vert^2_{\text{HS}}$ found in [GKMO14] does not provide a sharp upper bound on the decay of the correlation determinant.",1
66276,0,"Unveiling Gargantua: A new search strategy for the most massive central cluster black holes We aim to unveil the most massive central cluster black holes in the universe. We present a new search strategy which is based on a black hole mass gain sensitive 'calorimeter' and which links the innermost stellar density profile of a galaxy to the adiabatic growth of its central SMBH. In a first step we convert observationally inferred feedback powers into SMBH growth rates by using reasonable energy conversion efficiency parameters, $\epsilon$. In the main part of this paper we use these black hole growth rates, sorted in logarithmically increasing steps encompassing our whole parameter space, to conduct $N$-Body computations of brightest cluster galaxies with the newly developed MUESLI software. For the initial setup of galaxies we use core-Sersic models in order to account for SMBH scouring. We find that adiabatically driven core re-growth is significant at the highest accretion rates. As a result, the most massive black holes should be located in BCGs with less pronounced cores when compared to the predictions of empirical scaling relations which are usually calibrated in less extreme environments. For efficiency parameters $\epsilon&lt;0.1$, BCGs in the most massive, relaxed and X-ray luminous galaxy clusters might even develop steeply rising density cusps. Finally, we discuss several promising candidates for follow up investigations, among them the nuclear black hole in the Phoenix cluster. Based on our results, it might have a mass of the order of $10^{11} M_\odot$.",1
66355,0,"Observation of Fundamental Thermal Noise in Optical Fibers down to Infrasonic Frequencies The intrinsic thermal noise in optical fibers is the ultimate limit of fiber-based systems. However, at infrasonic frequencies, the spectral behavior of the intrinsic thermal noise remains unclear so far. We present the measurements of the fundamental thermal noise in optical fibers obtained using a balanced fiber Michelson interferometer. When an ultra-stable laser is used as the laser source and other noise sources are carefully controlled, the 1/f spectral density of thermal noise is observed down to infrasonic frequencies and the measured magnitude is consistent with the theoretical predictions at the frequencies from 0.2 Hz to 20 kHz. Moreover, as observed in the experiment, the level of 1/f thermal noise is reduced by changing the coating of optical fibers. Therefore, a possible way to reduce the thermal noise in optical fibers at low Fourier frequencies is indicated. Finally, the inconsistency between the experimental data on thermomechanical noise and existing theory is discussed.",1
66414,0,"Discy dwarf disruption and the shape of the Galactic halo The shape of the Galactic dark halo can, in principle, be inferred through modelling of stellar tidal streams in the Milky Way halo. The brightest and the longest of these, the Sagittarius stream, reaches out to large Galactocentric distances and hence can deliver the tightest constraints on the Galaxy's potential. In this contribution, we revisit the idea that the Sagittarius Stream was formed from a rotating progenitor. We demonstrate that the angle between the disk's angular momentum and the progenitor's orbital angular momentum does not remain constant throughout the disruption. Instead, it undergoes a dramatic evolution caused, in part, by the changes in the progenitor's moment of inertia tensor. We show that, even in a spherical potential, the streams produced as a result of a disky dwarf disruption appear to be ""precessing"". Yet, this debris plane evolution is illusory as it is solely caused by the swaying and wobbling of the progenitor's disk. Stream plane precession is therefore not an unambiguous indicator of asphericity of the dark halo.",1
66436,0,"Ion microscopy based on laser-cooled cesium atoms We demonstrate a prototype of a Focused Ion Beam machine based on the ionization of a laser-cooled cesium beam adapted for imaging and modifying different surfaces in the few-tens nanometer range. Efficient atomic ionization is obtained by laser promoting ground-state atoms into a target excited Rydberg state, then field-ionizing them in an electric field gradient. The method allows obtaining ion currents up to 130 pA. Comparison with the standard direct photo-ionization of the atomic beam shows, in our conditions, a 40-times larger ion yield. Preliminary imaging results at ion energies in the 1-5 keV range are obtained with a resolution around 40 nm, in the present version of the prototype. Our ion beam is expected to be extremely monochromatic, with an energy spread of the order of 1 eV, offering great prospects for lithography, imaging and surface analysis.",1
66450,0,"Data Compression in the Petascale Astronomy Era: a GERLUMPH case study As the volume of data grows, astronomers are increasingly faced with choices on what data to keep -- and what to throw away. Recent work evaluating the JPEG2000 (ISO/IEC 15444) standards as a future data format standard in astronomy has shown promising results on observational data. However, there is still a need to evaluate its potential on other type of astronomical data, such as from numerical simulations. GERLUMPH (the GPU-Enabled High Resolution cosmological MicroLensing parameter survey) represents an example of a data intensive project in theoretical astrophysics. In the next phase of processing, the ~27 terabyte GERLUMPH dataset is set to grow by a factor of 100 -- well beyond the current storage capabilities of the supercomputing facility on which it resides. In order to minimise bandwidth usage, file transfer time, and storage space, this work evaluates several data compression techniques. Specifically, we investigate off-the-shelf and custom lossless compression algorithms as well as the lossy JPEG2000 compression format. Results of lossless compression algorithms on GERLUMPH data products show small compression ratios (1.35:1 to 4.69:1 of input file size) varying with the nature of the input data. Our results suggest that JPEG2000 could be suitable for other numerical datasets stored as gridded data or volumetric data. When approaching lossy data compression, one should keep in mind the intended purposes of the data to be compressed, and evaluate the effect of the loss on future analysis. In our case study, lossy compression and a high compression ratio do not significantly compromise the intended use of the data for constraining quasar source profiles from cosmological microlensing.",1
66541,0,"The tight relation between X-ray and ultraviolet luminosity of quasars The observed relation between the soft X-ray and the optical-ultraviolet emission in active galactic nuclei (AGN) is non-linear and it is usually parametrized as a dependence between the logarithm of the monochromatic luminosity at 2500 {\AA} and at 2 keV. Previous investigations have found that the dispersion of this relation is rather high (~0.35-0.4 in log units), which may be caused by measurement uncertainties, variability, and intrinsic dispersion due to differences in the AGN physical properties (e.g. different accretion modes). We show that, once optically-selected quasars with homogeneous SED and X-ray detection are selected, and dust reddened and/or gas obscured objects are not included, the measured dispersion drops to significantly lower values (i.e. ~0.21-0.24 dex). We show that the residual dispersion is due to some extent to variability, and to remaining measurement uncertainties. Therefore, the real physical intrinsic dispersion should be &lt;0.21 dex. Such a tight relation, valid over 4 decades in luminosity, must be the manifestation of an intrinsic (and universal) physical relation between the disk, emitting the primary radiation, and the hot electron corona emitting X-rays.",1
66882,0,"Connected components of spaces of Morse functions with fixed critical points Let $M$ be a smooth closed orientable surface and $F=F_{p,q,r}$ be the space of Morse functions on $M$ having exactly $p$ critical points of local minima, $q\ge1$ saddle critical points, and $r$ critical points of local maxima, moreover all the points are fixed. Let $F_f$ be the connected component of a function $f\in F$ in $F$. By means of the winding number introduced by Reinhart (1960), a surjection $\pi_0(F)\to{\mathbb Z}^{p+r-1}$ is constructed. In particular, $|\pi_0(F)|=\infty$, and the Dehn twist about the boundary of any disk containing exactly two critical points, exactly one of which is a saddle point, does not preserve $F_f$. Let $\mathscr D$ be the group of orientation preserving diffeomorphisms of $M$ leaving fixed the critical points, ${\mathscr D}^0$ be the connected component of ${\rm id}_M$ in $\mathscr D$, and ${\mathscr D}_f\subset{\mathscr D}$ the set of diffeomorphisms preserving $F_f$. Let ${\mathscr H}_f$ be the subgroup of ${\mathscr D}_f$ generated by ${\mathscr D}^0$ and all diffeomorphisms $h\in{\mathscr D}$ which preserve some functions $f_1\in F_f$, and let ${\mathscr H}_f^{\rm abs}$ be its subgroup generated ${\mathscr D}^0$ and the Dehn twists about the components of level curves of functions $f_1\in F_f$. We prove that ${\mathscr H}_f^{\rm abs}\subsetneq{\mathscr D}_f$ if $q\ge2$, and construct an epimorphism ${\mathscr D}_f/{\mathscr H}_f^{\rm abs}\to{\mathbb Z}_2^{q-1}$, by means of the winding number. A finite polyhedral complex $K=K_{p,q,r}$ associated to the space $F$ is defined. An epimorphism $\mu:\pi_1(K)\to{\mathscr D}_f/{\mathscr H}_f$ and finite generating sets for the groups ${\mathscr D}_f/{\mathscr D}^0$ and ${\mathscr D}_f/{\mathscr H}_f$ in terms of the 2-skeleton of the complex $K$ are constructed.",1
66918,0,"Feeling the pull, a study of natural Galactic accelerometers. I: photometry of the delicate stellar stream of the Palomar 5 globular cluster We present an analysis of wide-field photometric surveys of the Palomar 5 globular cluster and its stellar stream, based on g- and r-band measures together with narrow-band DDO51 photometry. In this first study, we use the deep (g,r) data to measure the incidence of gaps and peaks along the stream. Examining the star-counts profile of the stream plus contaminating populations, we find no evidence for significant under-densities, and find only a single significant over-density. This is at odds with earlier studies based on matched-filter maps derived from shallower SDSS data if the contaminating population possesses plausible spatial properties. The lack of substantial sub-structure along the stream may be used in future dynamical simulations to examine the incidence of dark matter sub-halos in the Galactic halo. We also present a measurement of the relative distances along the stream which we use to create the deepest wide-field map of this system to date.",1
66977,0,"Combinatorial Approach to Modeling Quantum Systems Using the fact that any linear representation of a group can be embedded into permutations, we propose a constructive description of quantum behavior that provides, in particular, a natural explanation of the appearance of complex numbers and unitarity in the formalism of quantum mechanics. In our approach, the quantum behavior can be explained by the fundamental impossibility to trace the identity of indistinguishable objects in their evolution. Any observation only provides information about the invariant relations between such objects. The trajectory of a quantum system is a sequence of unitary evolutions interspersed with observations -- non-unitary projections. We suggest a scheme to construct combinatorial models of quantum evolution. The principle of selection of the most likely trajectories in such models via the large numbers approximation leads in the continuum limit to the principle of least action with the appropriate Lagrangians and deterministic evolution equations.",1
66993,0,"Geometry-Invariant Resonant Cavities Resonant cavities are one of the basic building blocks in various disciplines of science and technology, with numerous applications ranging from abstract theoretical modeling to everyday life devices. The eigenfrequencies of conventional cavities are a function of its geometry, and, thus, the size and shape of a resonant cavity is selected in order to operate at a specific frequency. Here, we demonstrate theoretically the existence of geometry-invariant resonant cavities, i.e., resonators whose eigenfrequency is invariant with respect to geometrical deformations. This effect is obtained by exploiting the unusual properties of zero-index metamaterials, which enable decoupling of the time and spatial field variations. This new class of resonators may inspire alternative design concepts, and it might lead to the first generation of deformable resonant devices.",1
67025,0,"Common Origin of Kinetic Scale Turbulence and the Electron Halo in the Solar Wind -- Connection to Nanoflares We summarize our recent studies on the origin of solar wind kinetic scale turbulence and electron halo in the electron velocity distribution function. Increasing observations of nanoflares and microscopic type III radio bursts strongly suggest that nanoflares and accelerated electron beams are common in the corona. Based on particle-in-cell simulations, we show that both the core-halo feature and kinetic scale turbulence observed in the solar wind can be produced by the nonlinear evolution of electron two-stream instability driven by nanoflare accelerated electron beams. The energy exchange between waves and particles reaches equilibrium in the inner corona and the key features of the turbulence and velocity distribution are preserved as the solar wind escapes into interplanetary space along open magnetic field lines. Observational tests of the model and future theoretical work are discussed.",1
67079,0,"Universal free-energy distribution in the critical point of a random Ising ferromagnet We discuss the non-self-averaging phenomena in the critical point of weakly disordered Ising ferromagnet. In terms of the renormalized replica Ginzburg-Landau Hamiltonian in dimensions D &lt;4, we derive an explicit expression for the probability distribution function (PDF) of the critical free energy fluctuations. In particular, using known fixed-point values for the renormalized coupling parameters, we obtain the universal curve for such PDF in the dimension D=3. It is demonstrated that this function is strongly asymmetric: its left tail is much slower than the right one.",1
67092,0,"Haantjes Structures for the Jacobi-Calogero Model and the Benenti Systems In the context of the theory of symplectic-Haantjes manifolds, we construct the Haantjes structures of generalized St\""ackel systems and, as a particular case, of the quasi-bi-Hamiltonian systems. As an application, we recover the Haantjes manifolds for the rational Calogero model with three particles and for the Benenti systems.",1
67169,0,"Perspective: Quantum Thermodynamics Classical thermodynamics is unrivalled in its range of applications and relevance to everyday life. It enables a description of complex systems, made up of microscopic particles, in terms of a small number of macroscopic quantities, such as work and entropy. As systems get ever smaller, fluctuations of these quantities become increasingly relevant, prompting the development of stochastic thermodynamics. Recently we have seen a surge of interest in exploring the quantum regime, where the origin of fluctuations is quantum rather than thermal. Many questions, such as the role of entanglement and the emergence of thermalisation, lie wide open. Answering these questions may lead to the development of quantum heat engines and refrigerators, as well as to vitally needed simple descriptions of quantum many-body systems.",1
67272,0,"Exotic rational elliptic surfaces without 1-handles Harer, Kas and Kirby have conjectured that every handle decomposition of the elliptic surface $E(1)_{2,3}$ requires both 1- and 3-handles. In this article, we construct a smooth 4-manifold which has the same Seiberg-Witten invariant as $E(1)_{2,3}$ and admits neither 1- nor 3-handles, by using rational blow-downs and Kirby calculus. Our manifold gives the first example of either a counterexample to the Harer-Kas-Kirby conjecture or a homeomorphic but non-diffeomorphic pair of simply connected closed smooth 4-manifolds with the same non-vanishing Seiberg-Witten invariants.",1
67309,0,"Localized Single Frequency Lasing States in a Finite Parity-Time Symmetric Resonator Chain In this paper a practical case of a finite periodic Parity Time chain made of resonant dielectric cylinders is considered. The paper analyzes a more general case where PT symmetry is achieved by modulating both the real and imaginary part of the material refractive index along the resonator chain. The band-structure of the finite periodic PT resonator chains is compared to infinite chains in order to understand the complex interdependence of the Bloch phase and the amount of the gain/loss in the system that causes the PT symmetry to break. The results show that the type of the modulation along the unit cell can significantly affect the position of the threshold point of the PT system. In all cases the lowest threshold is achieved near the end of the Brillouin zone. In the case of finite PT-chains, and for a particular type of modulation, early PT symmetry breaking is observed and shown to be caused by the presence of termination states localized at the edges of the finite chain resulting in localized lasing and dissipative modes at each end of the chain.",1
67424,0,"Performance and Degradation of A Lithium-Bromine Rechargeable Fuel Cell Using Highly Concentrated Catholytes Lithium-air batteries have been considered as ultimate solutions for the power source of long-range electrified transportation, but state-of-the-art prototypes still suffer from short cycle life, low efficiency and poor power output. Here, a lithium-bromine rechargeable fuel cell using highly concentrated bromine catholytes is demonstrated with comparable specific energy, improved power density, and higher efficiency. The cell is similar in structure to a hybrid-electrolyte Li-air battery, where a lithium metal anode in nonaqueous electrolyte is separated from aqueous bromine catholytes by a lithium-ion conducting ceramic plate. The cell with a flat graphite electrode can discharge at a peak power density around 9mW cm-2 and in principle could provide a specific energy of 791.8 Wh kg-1, superior to most existing cathode materials and catholytes. It can also run in regenerative mode to recover the lithium metal anode and free bromine with 80-90% voltage efficiency, without any catalysts. Degradation of the solid electrolyte and the evaporation of bromine during deep charging are challenges that should be addressed in improved designs to fully exploit the high specific energy of liquid bromine. The proposed system offers a potential power source for long-range electric vehicles, beyond current Li-ion batteries yet close to envisioned Li-air batteries.",1
67618,0,"Asymmetric mass models of disk galaxies - I. Messier 99 Mass models of galactic disks traditionally rely on axisymmetric density and rotation curves, paradoxically acting as if their most remarkable asymmetric features, such as lopsidedness or spiral arms, were not important. In this article, we relax the axisymmetry approximation and introduce a methodology that derives 3D gravitational potentials of disk-like objects and robustly estimates the impacts of asymmetries on circular velocities in the disk midplane. Mass distribution models can then be directly fitted to asymmetric line-of-sight velocity fields. Applied to the grand-design spiral M99, the new strategy shows that circular velocities are highly nonuniform, particularly in the inner disk of the galaxy, as a natural response to the perturbed gravitational potential of luminous matter. A cuspy inner density profile of dark matter is found in M99, in the usual case where luminous and dark matter share the same center. The impact of the velocity nonuniformity is to make the inner profile less steep, although the density remains cuspy. On another hand, a model where the halo is core dominated and shifted by 2.2-2.5 kpc from the luminous mass center is more appropriate to explain most of the kinematical lopsidedness evidenced in the velocity field of M99. However, the gravitational potential of luminous baryons is not asymmetric enough to explain the kinematical lopsidedness of the innermost regions, irrespective of the density shape of dark matter. This discrepancy points out the necessity of an additional dynamical process in these regions: possibly a lopsided distribution of dark matter.",1
67666,0,"Signatures of the many-body localization transition in the dynamics of entanglement and bipartite fluctuations The many-body localization transition is a dynamical quantum phase transition between a localized and an extended phase. We study this transition in the XXZ model with disordered magnetic field and focus on the time evolution following a global quantum quench. While the dynamics of the bipartite entanglement and spin fluctuations are already known to provide insights into the nature of the many-body localized phases, we discuss the relevance of these quantities in the context of the localization transition. In particular, we observe that near the transition the long time limits of both quantities show behavior similar to divergent thermodynamic fluctuations.",1
67746,0,"The Chandra COSMOS Legacy survey: overview and point source catalog The COSMOS-Legacy survey is a 4.6 Ms Chandra program that has imaged 2.2 deg$^2$ of the COSMOS field with an effective exposure of $\simeq$160 ks over the central 1.5 deg$^2$ and of $\simeq$80 ks in the remaining area. The survey is the combination of 56 new observations, obtained as an X-ray Visionary Project, with the previous C-COSMOS survey. We describe the reduction and analysis of the new observations and the properties of 2273 point sources detected above a spurious probability of 2$\times 10^{-5}$. We also present the updated properties of the C-COSMOS sources detected in the new data. The whole survey includes 4016 point sources (3814, 2920 and 2440 in the full, soft and hard band). The limiting depths are 2.2 $\times$ 10$^{-16}$, 1.5 $\times$ 10$^{-15}$ and 8.9$\times$ 10$^{-16}$ ${\rm erg~cm}^{-2}~{\rm s}^{-1}$ in the 0.5-2, 2-10 and 0.5-10 keV bands, respectively. The observed fraction of obscured AGN with column density $&gt; 10^{22}$ cm$^{-2}$ from the hardness ratio (HR) is $\sim$50$^{+17}_{-16}$%. Given the large sample, we compute source number counts in the hard and soft bands, significantly reducing the uncertainties of 5-10%. For the first time, we compute number counts for obscured (HR$&gt;$-0.2) and unobscured (HR$",1
67779,0,"Amplification and generation of ultra-intense twisted laser pulses via stimulated Raman scattering Twisted Laguerre-Gaussian lasers, with orbital angular momentum and characterised by doughnut shaped intensity profiles, provide a transformative set of tools and research directions in a growing range of fields and applications, from super-resolution microcopy and ultra-fast optical communications to quantum computing and astrophysics. The impact of twisted light is widening as recent numerical calculations provided solutions to long-standing challenges in plasma-based acceleration by allowing for high gradient positron acceleration. The production of ultrahigh intensity twisted laser pulses could then also have a broad influence on relativistic laser-matter interactions. Here we show theoretically and with ab-initio three-dimensional particle-in-cell simulations, that stimulated Raman backscattering can generate and amplify twisted lasers to Petawatt intensities in plasmas. This work may open new research directions in non-linear optics and high energy density science, compact plasma based accelerators and light sources.",1
67794,0,"Performance Improvement of Graphenic Carbon X-ray Transmission Windows Graphenic carbon (GC) x-ray transmission windows for EDX and XRF applications with a high transparency for x-rays below 2.5 keV have been fabricated on 6 inch wafers with a CMOS-compatible CVD process. GC windows with an open diameter of 7.4 mm and a thickness of 770 nm withstand up to 6.5 bars of differential pressure. A high transmissivity of 40 % for fluorine K{\alpha} (0.677 keV) radiation is demonstrated for a GC thickness of 650 nm. The GC membranes outperform beryllium (Be) windows, in terms of higher x-ray transmission and better mechanical stability while avoiding the toxicity of Be. Optical profilometry has been employed to visualize a large deformation of the GC layer during the window fabrication. This seems to limit the thickness of the GC windows that can currently be fabricated. A two-step growth process can overcome these limitations and windows with a thickness of up to 6 {\mu}m have been realized.",1
67822,0,"Computing hypergeometric functions rigorously We present an efficient implementation of hypergeometric functions in arbitrary-precision interval arithmetic. The functions ${}_0F_1$, ${}_1F_1$, ${}_2F_1$ and ${}_2F_0$ (or the Kummer $U$-function) are supported for unrestricted complex parameters and argument, and by extension, we cover exponential and trigonometric integrals, error functions, Fresnel integrals, incomplete gamma and beta functions, Bessel functions, Airy functions, Legendre functions, Jacobi polynomials, complete elliptic integrals, and other special functions. The output can be used directly for interval computations or to generate provably correct floating-point approximations in any format. Performance is competitive with earlier arbitrary-precision software, and sometimes orders of magnitude faster. We also partially cover the generalized hypergeometric function ${}_pF_q$ and computation of high-order parameter derivatives.",1
67908,0,"Simple and Compact Nozzle Design for Laser Vaporization Sources We have developed and implemented a compact transparent nozzle for use in laser vaporization sources. This nozzle eliminates the need for an ablation aperture, allowing for a more intense molecular beam. We use this nozzle to prepare a molecular beam of aluminum monohydride (AlH) suitable for ion trap loading of AlH$^+$ via photoionization in ultra-high vacuum. We demonstrate stable AlH production over hour time scales using a liquid ablation target. The long-term stability, low heat load and fast ion production rate of this source are well-suited to molecular ion experiments employing destructive state readout schemes requiring frequent trap reloading.",1
67930,0,"Fowler-Nordheim Plot Analysis: a Progress Report The commonest method of characterizing a cold field electron emitter is to measure its current-voltage characteristics, and the commonest method of analysing these characteristics is by means of a Fowler-Nordheim (FN) plot. This tutorial/review-type paper outlines a more systematic method of setting out the Fowler-Nordheim-type theory of cold field electron emission, and brings together and summarises the current state of work by the authors on developing the theory and methodology of FN plot analysis. This has turned out to be far more complicated than originally expected. Emphasis is placed in this paper on: (a) the interpretation of FN-plot slopes, which is currently both easier and of more experimental interest than the analysis of FN-plot intercepts; and (b) preliminary explorations into developing methodology for interpreting current-voltage characteristics when there is series resistance in the conduction path from the high-voltage generator to the emitter's emitting regions. This work reinforces our view that FN-plot analysis is best carried out on the raw measured current-voltage data, without pre-conversion into another data format, particularly if series resistance is present in the measuring circuit. Relevant formulae are given for extracting field-enhancement-factor values from such an analysis.",1
68001,0,Effects of the Number of Active Receiver Channels on the Sensitivity of a Reflector Antenna System with a Multi-Beam Wideband Phased Array Feed A method for accurate modeling of a reflector antenna system with a wideband phased array feed is presented and used to study the effects of the number of active antenna elements and associated receiving channels on the receiving sensitivity of the antenna system. Numerical results are shown for a practical design named APERTIF that is currently under developed at The Netherlands Institute for Radio Astronomy (ASTRON).,1
68017,0,"The topological Anderson insulator phase in the Kane-Mele model It has been proposed that adding disorder to a topologically trivial mercury telluride/cadmium telluride (HgTe/CdTe) quantum well can induce a transition to a topologically nontrivial state. The resulting state was termed topological Anderson insulator and was found in computer simulations of the Bernevig-Hughes-Zhang model. Here, we show that the topological Anderson insulator is a more universal phenomenon and also appears in the Kane-Mele model of topological insulators on a honeycomb lattice. We numerically investigate the interplay of the relevant parameters, and establish the parameter range in which the topological Anderson insulator exists. A staggered sublattice potential turns out to be a necessary condition for the transition to the topological Anderson insulator. For weak enough disorder, a calculation based on the lowest-order Born approximation reproduces quantitatively the numerical data. Our results thus considerably increase the number of candidate materials for the topological Anderson insulator phase.",1
68098,0,"Off-equilibrium scaling behaviors driven by time-dependent external fields in three-dimensional O(N) vector models We consider the dynamical off-equilibrium behavior of the three-dimensional O$(N)$ vector model in the presence of a slowly-varying time-dependent spatially-uniform magnetic field ${\bm H}(t) = h(t)\,{\bm e}$, where ${\bm e}$ is a $N$-dimensional constant unit vector, $h(t)=t/t_s$, and $t_s$ is a time scale, at fixed temperature $T\le T_c$, where $T_c$ corresponds to the continuous order-disorder transition. The dynamic evolutions start from equilibrium configurations at $h_i &lt; 0$, correspondingly $t_i &lt; 0$, and end at time $t_f &gt; 0$ with $h(t_f) &gt; 0$, or vice versa. We show that the magnetization displays an off-equilibrium scaling behavior close to the transition line ${\bm H}(t)=0$. It arises from the interplay among the time $t$, the time scale $t_s$, and the finite size $L$. The scaling behavior can be parametrized in terms of the scaling variables $t_s^\kappa/L$ and $t/t_s^{\kappa_t}$, where $\kappa&gt;0$ and $\kappa_t &gt; 0$ are appropriate universal exponents, which differ at the critical point and for $T &lt; T_c$. In the latter case, $\kappa$ and $\kappa_t$ also depend on the shape of the lattice and on the boundary conditions. We present numerical results for the Heisenberg ($N=3$) model under a purely relaxational dynamics. They confirm the predicted off-equilibrium scaling behaviors at and below $T_c$. We also discuss hysteresis phenomena in round-trip protocols for the time dependence of the external field. We define a scaling function for the hysteresis loop area of the magnetization that can be used to quantify how far the system is from equilibrium.",1
68230,0,"The isoperimetric inequality on asymptotically flat manifolds with nonnegative scalar curvature In this note, we consider the isoperimetric inequality on an asymptotically flat manifold with nonnegative scalar curvature, and improve it by using Hawking mass. We also obtain a rigidity result when equality holds for the classical isoperimetric inequality on an asymptotically flat manifold with nonnegative scalar curvature.",1
68268,0,"Slowdown of microparticles by an electromagnetic potential well deepening over time We analyze possible motion control of microparticles by means of external electromagnetic fields which induce potential wells having fixed spatial distribution but deepening over time up to some limit. It is assumed that given particles are under conditions of the high vacuum and forces acting on these particles are not dissipative. We have established slowdown of comparatively fast particles as a result of their transit through considered potential wells. This process is demonstrated on example of the nonresonance laser beam with the intensity amplifying over time. More detailed research of particle slowdown in such electromagnetic fields is carried out on the basis of simple analytical relationships obtained from basic equations of classical mechanics for the model of the one-dimensional rectangular potential well deepening over time. Method for cooling of particles, demonstrated in the present work, may be applied for essential increase of spectroscopy resolution of various microparticles, including in definite cases also atoms and molecules in the ground quantum state.",1
