,labels,text,prediction
70940,2,Classification of kinematical Lie algebras We summarise the classification of kinematical Lie algebras in arbitrary dimension and indicate which of the kinematical Lie algebras admit an invariant inner product.,0
71056,2,"White Paper on East Asian Vision for mm/submm VLBI: Toward Black Hole Astrophysics down to Angular Resolution of 1~R$_{S}$ This White Paper details the intentions and plans of the East Asian Very Long Baseline Interferometry (VLBI) community for pushing the frontiers of millimeter/submillimeter VLBI. To this end, we shall endeavor to actively promote coordinated efforts in the East Asia region. Our goal is to establish firm collaborations among the East Asia VLBI community in partnership with related institutes in North America and Europe and to expand existing global mm/submm VLBI arrays for (a) exploring the vicinity of black holes with an ultimate angular resolution down to 1~R$_{S}$ (Schwarzschild radius) and (b) investigating the dynamics of circumstellar gas in star-forming regions and late-type stars, and circumnuclear gas around active galactic nuclei (AGNs). In the first half of this White Paper, we highlight scientific accomplishments of the East Asia (EA) VLBI community. Various VLBI research results on M87, Sgr A*, blazars, narrow-line Seyfert~1 galaxies, and compact symmetric objects are described, and future visions of our VLBI science are briefly presented. Maser science of star formation, stellar evolution, and physics of accretion disks around AGNs are also discussed. A new vision for conducting multi-transition maser studies using mm/submm VLBI together with the Atacama Large Millimeter/Submillimeter Array (ALMA) is described. In the second half of this White Paper, we describe the EA community's vision for using mm/submm VLBI arrays in the framework or extended version of the Event Horizon Telescope (EHT) and the Global Millimeter VLBI Array (GMVA). The accomplishment of the aforementioned goal will maximize the overall scientific outcomes of mm/submm VLBI in the world.",0
71355,2,"On modular group representations associated to SO$(p)_2$-TQFTs In this paper, we prove that for any odd prime larger than 3, the modular group representation associated to the SO$(p)_2$-TQFT can be defined over the ring of integers of a cyclotomic field. We will provide explicit integral bases. In the last section, we will relate these representations to the Weil representations over finite fields.",0
71650,2,"Density response and collective modes of semiholographic non-Fermi liquids Semiholographic models of non-Fermi liquids have been shown to have generically stable generalized quasiparticles on the Fermi surface. Although these excitations are broad and exhibit particle-hole asymmetry, they were argued to be stable from interactions at the Fermi surface. In this work, we use this observation to compute the density response and collective behaviour in these systems. Compared to the Fermi liquid case, we find that the boundaries of the particle-hole continuum are blurred by incoherent contributions. However, there is a region inside this continuum, that we call inner core, within which salient features of the Fermi liquid case are preserved. A particularly striking prediction of our work is that these systems support a plasmonic collective excitation which is well-defined at large momenta, has an approximately linear dispersion relation and is located in the low-energy tail of the particle-hole continuum. Furthermore, the dynamic screening potential shows deep attractive regions as a function of the distance at higher frequencies which might lead to long-lived pair formation depending on the behavior of the pair susceptibility. We also find that Friedel oscillations are present in these systems but are highly suppressed.",0
71949,2,"Renormdynamics and Generalized Analytic Functions We provide definitions of renormdynamic motion equations and some properties of renormdynamic functions with examples. Formal, longwave and shortwave solutions of the canonical equation for generalized (pseudo) analytic functions (GPF) are considered.",0
72923,2,"Optimized quantum f-divergences and data processing The quantum relative entropy is a measure of the distinguishability of two quantum states, and it is a unifying concept in quantum information theory: many information measures such as entropy, conditional entropy, mutual information, and entanglement measures can be realized from it. As such, there has been broad interest in generalizing the notion to further understand its most basic properties, one of which is the data processing inequality. The quantum f-divergence of Petz is one generalization of the quantum relative entropy, and it also leads to other relative entropies, such as the Petz-Renyi relative entropies. In this paper, I introduce the optimized quantum f-divergence as a related generalization of quantum relative entropy. I prove that it satisfies the data processing inequality, and the method of proof relies upon the operator Jensen inequality, similar to Petz's original approach. Interestingly, the sandwiched Renyi relative entropies are particular examples of the optimized f-divergence. Thus, one benefit of this paper is that there is now a single, unified approach for establishing the data processing inequality for both the Petz-Renyi and sandwiched Renyi relative entropies, for the full range of parameters for which it is known to hold. This paper discusses other aspects of the optimized f-divergence, such as the classical case, the classical-quantum case, and how to construct optimized f-information measures.",0
74314,2,"Associative algebras for (logarithmic) twisted modules for a vertex operator algebra We construct two associative algebras from a vertex operator algebra $V$ and a general automorphism $g$ of $V$. The first, called $g$-twisted zero-mode algebra, is a subquotient of what we call $g$-twisted universal enveloping algebra of $V$. These algebras are generalizations of the corresponding algebras introduced and studied by Frenkel-Zhu and Nagatomo-Tsuchiya in the (untwisted) case that $g$ is the identity. The other is a generalization of the $g$-twisted version of Zhu's algebra for suitable $g$-twisted modules constructed by Dong-Li-Mason when the order of $g$ is finite. We are mainly interested in $g$-twisted $V$-modules introduced by the first author in the case that $g$ is of infinite order and does not act on $V$ semisimply. In this case, twisted vertex operators in general involve the logarithm of the variable. We construct functors between categories of suitable modules for these associative algebras and categories of suitable (logarithmic) $g$-twisted $V$-modules. Using these functors, we prove that the $g$-twisted zero-mode algebra and the $g$-twisted generalization of Zhu's algebra are in fact isomorphic.",0
74336,2,"METAQ: Bundle Supercomputing Tasks We describe a light-weight system of bash scripts for efficiently bundling supercomputing tasks into large jobs, so that one can take advantage of incentives or discounts for requesting large allocations. The software can backfill computational tasks, avoiding wasted cycles, and can streamline collaboration between different users. It is simple to use, functioning similarly to batch systems like PBS, MOAB, and SLURM.",0
74953,2,"Particle on a Torus Knot: Anholonomy and Hannay Angle The phenomenon of rotation of a vector under parallel transport along a closed path is known as anholonomy. In this paper, we have studied the anholonomy for noncontractible loops — closed paths in a curved surface that do not enclose any area and hence Stokes theorem is not directly applicable. Examples of such closed paths are poloidal and toroidal loops and knots on a torus. The present study is distinct from conventional results on anholonomy for closed paths on S2 since in the latter case all closed paths are contractible or trivial cycles. We find that for some nontrivial cycles the anholonomy cancels out over the complete cycle. Next, we calculate Hannay angle for a particle traversing such noncontractible loops when the torus itself is revolving. Some new and interesting results are obtained especially for poloidal paths that is for paths that encircle the torus ring.",0
75639,2,"Topological order and Fermi surface reconstruction This review describes how topological order can reconstruct Fermi surfaces of metals, even in the absence of translational symmetry breaking. We begin with an introduction to topological order using Wegner's quantum $\mathbb{Z}_2$ gauge theory on the square lattice: the topological state is characterized by the expulsion of defects, carrying $\mathbb{Z}_2$ magnetic flux. The interplay between topological order and the breaking of global symmetry is described by the non-zero temperature statistical mechanics of classical XY models in dimension $D=3$; such models also describe the zero temperature quantum phases of bosons with short-range interactions on the square lattice at integer filling. The topological state is again characterized by the expulsion of certain defects, in a state with fluctuating symmetry-breaking order. The phase diagrams of the $\mathbb{Z}_2$ gauge theory and the XY models are obtained by embedding them in U(1) gauge theories, and by studying their Higgs and confining phases. These ideas are then applied to the single-band Hubbard model on the square lattice. A SU(2) gauge theory describes the fluctuations of spin-density-wave order, and its phase diagram is presented by analogy to the XY models. We obtain a class of zero temperature metallic states with fluctuating spin-density wave order, topological order associated with defect expulsion, reconstructed Fermi surfaces (with `chargon' or electron-like quasiparticles), but no broken symmetry. We conclude with the application of such metallic states to the pseudogap phase of the cuprates, and note the recent comparison with numerical studies of the Hubbard model. In a detour, we also discuss the influence of Berry phases, and how they can lead to deconfined quantum critical points: this applies to bosons on the square lattice at half-integer filling, and to quantum dimer models.",0
75950,2,"On the Stokes matrices of the $tt^*$-Toda equation We derive a formula for the signature of the symmetrized Stokes matrix $\mathcal{S}+\mathcal{S}^\mathrm{T}$ for the $tt^*$-Toda equation, reminiscent of a formula of Beukers and Heckmann for the generalized hypergeometric equation.The condition $\mathcal{S}+\mathcal{S}^\mathrm{T} > 0$ is prominent in the work of Cecotti and Vafa on the $tt^*$ equation; using our formula, we show that the Stokes matrices $\mathcal{S}$ satisfying this condition are parameterized by the points of an open convex polytope.",0
77320,2,"The phase-diagram of the Blume-Capel-Haldane-Ising spin chain We consider the one-dimensional spin chain for arbitrary spin $s$ on a periodic chain with $N$ sites, the generalization of the chain that was studied by Blume and Capel \cite{bc}: $$H=\sum_{i=1}^N \left(a (S^z_i)^2+ b S^z_iS^z_{i+1}\right).$$ The Hamiltonian only involves the $z$ component of the spin thus it is essentially an Ising \cite{Ising} model. The Hamiltonian also figures exactly as the anisotropic term in the famous model studied by Haldane \cite{haldane} of the large spin Heisenberg spin chain \cite{bethe}. Therefore we call the model the Blume-Capel-Haldane-Ising model. Although the Hamiltonian is trivially diagonal, it is actually not always obvious which eigenstate is the ground state. In this paper we establish which state is the ground state for all regions of the parameter space and thus determine the phase diagram of the model. We observe the existence of solitons-like excitations and we show that the size of the solitons depends only on the ratio $a/b$ and not on the number of sites $N$. Therefore the size of the soliton is an intrinsic property of the soliton not determined by boundary conditions.",0
77450,2,"Screening operators for W-algebras Let $\mathfrak{g}$ be a simple finite-dimensional Lie superalgebra with a non-degenerate supersymmetric even invariant bilinear form, $f$ a nilpotent element in the even part of $\mathfrak{g}$, $\Gamma$ a good grading of $\mathfrak{g}$ for $f$ and $\mathcal{W}^{k}(\mathfrak{g},f;\Gamma)$ the $\mathcal{W}$-algebra associated with $\mathfrak{g},f,k,\Gamma$ defined by the generalized Drinfeld-Sokolov reduction. In this paper, we present each $\mathcal{W}$-algebra as the intersection of kernels of the screening operators, acting on the tensor vertex superalgebra of an affine vertex superalgebra and a neutral free superfermion vertex superalgebra. As applications, we prove that the $\mathcal{W}$-algebra associated with a regular nilpotent element in $\mathfrak{osp}(1,2n)$ is isomorphic to the $\mathcal{W}B_{n}$-algebra introduced by Fateev and Lukyanov, and that the $\mathcal{W}$-algebra associated with a subregular nilpotent element in $\mathfrak{sl}_{n}$ is isomorphic to the $\mathcal{W}^{(2)}_{n}$-algebra introduced by Feigin and Semikhatov.",0
78222,2,"Classical sheaf cohomology rings on Grassmannians Let the vector bundle $\mathcal{E}$ be a deformation of the tangent bundle over the Grassmannian $G(k,n)$. We compute the ring structure of sheaf cohomology valued in exterior powers of $\mathcal{E}$, also known as the polymology. This is the first part of a project studying the quantum sheaf cohomology of Grassmannians with deformations of the tangent bundle, a generalization of ordinary quantum cohomology rings of Grassmannians. A companion physics paper [arXiv:1512.08586] describes physical aspects of the theory, including a conjecture for the quantum sheaf cohomology ring, and numerous examples.",0
78430,2,"SU(3) structures on S$^{2}$ bundles over four-manifolds We construct globally-defined SU(3) structures on smooth compact toric varieties (SCTV) in the class of $ \mathbb{C}{\mathrm{\mathbb{P}}}^1 $ bundles over M , where M is an arbitrary SCTV of complex dimension two. The construction can be extended to the case where the base is Kähler-Einstein of positive curvature, but not necessarily toric, and admits a parameter space which includes SU(3) structures of LT type.",0
79800,2,"Time-delay and reality conditions for complex solitons We compute lateral displacements and time-delays for a scattering processes of complex multi-soliton solutions of the Korteweg de-Vries equation.The resulting expressions are employed to explain the precise distinction between solutions obtained from different techniques, Hirota's direct method and a superposition principle based on Baecklund transformations. Moreover they explain the internal structures of degenerate compound multi-solitons previously constructed. Their individual one-soliton constituents are time-delayed when scattered amongst each other. We present generic formulae for these time-dependent displacements. By recalling Gardner's transformation method for conserved charges, we argue that the structure of the asymptotic behaviour resulting from the integrability of the model together with its PT-symmetry ensure the reality of all of these charges, including in particular the mass, the momentum and the energy.",0
79860,2,"Variational Stability and Rigidity of Compact Einstein Manifolds We give a survey on the stability problem of compact Einstein manifolds and on infinitesimal Einstein deformations. We review some important results from this topic, including recent work of the author. Moreover, we discuss applications in mathematical physics.",0
81033,2,"Rewiring Stabilizer Codes We present an algorithm for manipulating quantum information via a sequence of projective measurements. We frame this manipulation in the language of stabilizer codes: a quantum computation approach in which errors are prevented and corrected in part by repeatedly measuring redundant degrees of freedom. We show how to construct a set of projective measurements which will map between two arbitrary stabilizer codes. We show that this process preserves all quantum information. It can be used to implement Clifford gates, braid extrinsic defects, or move between codes in which different operations are natural.",0
81298,2,"EnVision: understanding why our most Earth-like neighbour is so different This document is the EnVision Venus orbiter proposal, submitted in October 2016 in response to ESA's M5 call for Medium-size missions for its Science Programme, for launch in 2029. Why are the terrestrial planets so different? Venus should be the most Earth-like of all our planetary neighbours: its size, bulk composition and distance from the Sun are very similar to those of Earth. Its original atmosphere was probably similar to that of early Earth, with abundant water that would have been liquid under the young sun's fainter output. Even today, with its global cloud cover, the surface of Venus receives less solar energy than does Earth, so why did a moderate climate ensue here but a catastrophic runaway greenhouse on Venus? How and why did it all go wrong for Venus? What lessons can be learned about the life story of terrestrial planets in general, in this era of discovery of Earth-like exoplanets? Were the radically different evolutionary paths of Earth and Venus driven solely by distance from the Sun, or do internal dynamics, geological activity, volcanic outgassing and weathering also play an important part? Following the primarily atmospheric focus of Venus Express, we propose a new Venus orbiter named EnVision, to focus on Venus' geology and geochemical cycles, seeking evidence for present and past activity. The payload comprises a state-of-the-art S-band radar which will be able to return imagery at spatial resolutions of 1 - 30 m, and capable of measuring cm-scale deformation; this is complemented by subsurface radar, IR and UV spectrometers to map volcanic gases, and by geodetic investigations.",0
81384,2,"Conjugation Properties of Tensor Product and Fusion Coefficients We review some recent results on properties of tensor product and fusion coefficients under complex conjugation of one of the factors. Some of these results have been proven, some others are conjectures awaiting a proof, one of them involving hitherto unnoticed observations on ordinary representation theory of finite simple groups of Lie type.",0
81629,2,"On W algebras commuting with a set of screenings We consider the problem of classification of all W algebras which commute with a set of exponential screening operators. Assuming that the W algebra has a nontrivial current of spin 3, we find equations satisfied by the screening operators and classify their solutions.",0
81668,2,"Mining gold from implicit models to improve likelihood-free inference Simulators often provide the best description of real-world phenomena; however, they also lead to challenging inverse problems because the density they implicitly define is often intractable. We present a new suite of simulation-based inference techniques that go beyond the traditional Approximate Bayesian Computation approach, which struggles in a high-dimensional setting, and extend methods that use surrogate models based on neural networks. We show that additional information, such as the joint likelihood ratio and the joint score, can often be extracted from simulators and used to augment the training data for these surrogate models. Finally, we demonstrate that these new techniques are more sample efficient and provide higher-fidelity inference than traditional methods.",0
81691,2,"A duality map for the quantum symplectic double This paper is a continuation of the author's work with Kim (arXiv:1509.01567), which provided a natural $q$-deformation of Fock and Goncharov's canonical basis for the coordinate ring of a cluster variety associated to a punctured surface. Here we consider a cluster variety called the symplectic double, defined for an oriented disk with finitely many marked points on its boundary. We construct a natural map from the tropical integral points of the symplectic double into its quantized algebra of rational functions. Using this construction, we extend the results of arXiv:1509.01567 to the case of a disk with marked points.",0
81838,2,"The 2-component BKP Grassmanian and simple singularities of type $D$ It was proved in 2010 that the principal Kac--Wakimoto hierarchy of type $D$ is a reduction of the 2-component BKP hierarchy. On the other hand, it is known that the total descendant potential of a singularity of type $D$ is a tau-function of the principal Kac--Wakimoto hierarchy. We find explicitly the point in the Grassmanian of the 2-component BKP hierarchy (in the sense of Shiota) that corresponds to the total descendant potential. We also prove that the space of tau-functions of Gaussian type is parametrized by the base of the miniversal unfolding of the simple singularity of type $D$.",0
81970,2,Integral transforms of the quantum mechanical path integral: hit function and path averaged potential We introduce two integral transforms of the quantum mechanical transition kernel that represent physical information about the path integral. These transforms can be interpreted as probability distributions on particle trajectories measuring respectively the relative contribution to the path integral from paths crossing a given spatial point (the hit function) and the likelihood of values of the line integral of the potential along a path in the ensemble (the path-averaged potential).,0
82141,2,"Riemann Hypothesis and Random Walks: the Zeta case In previous work it was shown that if certain series based on sums over primes of non-principal Dirichlet characters have a conjectured random walk behavior, then the Euler product formula for its $L$-function is valid to the right of the critical line $\Re (s) > \tfrac{1}{2}$, and the Riemann Hypothesis for this class of $L$-functions follows. Building on this work, here we propose how to extend this line of reasoning to the Riemann zeta function and other principal Dirichlet $L$-functions. We apply these results to the study of the argument of the zeta function. In another application, we define and study a 1-point correlation function of the Riemann zeros, which leads to the construction of a probabilistic model for them. Based on these results we describe a new algorithm for computing very high Riemann zeros, and we calculate the googol-th zero, namely $10^{100}$-th zero to over 100 digits, far beyond what is currently known.",0
83403,2,"Operator Dynamics in Brownian Quantum Circuit We explore the operator dynamics in a random $N$-spin model with pairwise interactions (Brownian quanum circuit). We introduce the height $h$ of an operator to characterize its spatial extent, and derive the master equation of the height probability distribution. The study of an initial simple operator with $h = 1$ (minimal nonzero height) shows that the mean height, which is proportional to the squared commutator, has an initial exponential growth. It then slows down around the scrambling time $\sim\log N$ and finally saturates to a steady state in a manner similar to the logistic function. The deviation to the logistic function is due to the large fluctuations (order $N$) in the intermediate time. Moreover, we find that the exponential growth rate (quantum Lyapunov exponent) is smaller for initial operator with $\langle h\rangle\gg 1$. Based on this observation, we propose that the chaos bound at finite temperature can be produced by an initial operator whose height distribution is biased towards higher operators. We numerically test the power law initial height distribution $1/h^{\alpha} $ in a Brownian circuit with number of spin $N=10000$ and show that the Lyapunov exponent is linearly constrained by $\alpha$ before reaching the infinite temperature value.",0
83519,2,"Heat asymptotics for nonminimal Laplace type operators and application to noncommutative tori Let P be a Laplace type operator acting on a smooth hermitean vector bundle V of fiber CN over a compact Riemannian manifold given locally by P=−[gμνu(x)∂μ∂ν+vν(x)∂ν+w(x)] where u,vν,w are MN(C) -valued functions with u(x) positive and invertible. For any a∈Γ(End(V)) , we consider the asymptotics Tr(ae−tP)∼t↓0+∑r=0∞ar(a,P)t(r−d)∕2 where the coefficients ar(a,P) can be written as an integral of the functions ar(a,P)(x)=tr[a(x)Rr(x)] .",0
84185,2,"Edge Modes and Teleportation in a Topologically Insulating Quantum Wire We find a simple model of an insulating state of a quantum wire which has a single isolated edge mode. We argue that, when brought to proximity, the edge modes on independent wires naturally form Bell entangled states which could be used for elementary quantum processes such as teleportation. We give an example of an algorithm which teleports the spin state of an electron from one quantum wire to another.",0
84525,2,"Global Iwasawa-decomposition of SL($n$, $\mathbb{A}_{\mathbb{Q}}$) We discuss the Iwasawa-decomposition of a general matrix in SL($n$, $\mathbb{Q}_p$) and SL($n$, $\mathbb{R}$). For SL($n$, $\mathbb{Q}_p$) we define an algorithm for computing a complete Iwasawa-decomposition and give a formula parameterizing the full family of decompositions. Furthermore, we prove that the $p$-adic norms of the coordinates on the Cartan torus are unique across all decompositions and give a closed formula for them which is proven using induction. For the case SL($n$, $\mathbb{R}$), the decomposition is unique and we give formulae for the complete decomposition which are also proven inductively. Lastly we outline a method for deriving the norms of the coordinates on the Cartan torus in the framework of representation theory. This yields a simple formula valid globally which expresses these norms in terms of the vector norms of generalized Pl\""ucker coordinates.",0
85208,2,"Comparing Jupiter interior structure models to Juno gravity measurements and the role of a dilute core The Juno spacecraft has measured Jupiter's low-order, even gravitational moments, $J_2$--$J_8$, to an unprecedented precision, providing important constraints on the density profile and core mass of the planet. Here we report on a selection of interior models based on ab initio computer simulations of hydrogen-helium mixtures. We demonstrate that a dilute core, expanded to a significant fraction of the planet's radius, is helpful in reconciling the calculated $J_n$ with Juno's observations. Although model predictions are strongly affected by the chosen equation of state, the prediction of an enrichment of $Z$ in the deep, metallic envelope over that in the shallow, molecular envelope holds. We estimate Jupiter's core to contain an 7--25 Earth mass of heavy elements. We discuss the current difficulties in reconciling measured $J_n$ with the equations of state, and with theory for formation and evolution of the planet.",0
86211,2,"Nature's Book Keeping System Establishing how one should describe and study natures fundamental degrees of freedom is a notoriously difficult problem. It is tempting to assume that the number of bits (or qubits) needed in a given Planckian 3-volume, or perhaps 2-volume, is a fixed finite number, but this ansatz does not make the problem much easier. We come not even close to solving this problem, but we propose various ingredients in phrasing the questions, possibilities and limitations that may serve as starting points.",0
86286,2,"Solar models in light of new high metallicity measurements from solar wind data We study the impact of new metallicity measurements, from solar wind data, on the solar model. The ""solar modelling problem"" refers to the persisting discrepancy between helioseismological observations and predictions of solar models computed implementing state-of-the-art photospheric abundances. We critically reassess the problem, in particular considering the new set of abundances of von Steiger \& Zurbuchen 2016, determined through the \textit{in situ} collection of solar wind samples from polar coronal holes. This new set of abundances indicates a solar metallicity $Z_{\odot} \geq 0.0196 \pm 0.0014$, significantly higher than the currently established value. The new values hint at an abundance of volatile elements (i.e. C, N, O, Ne) close to previous results of Grevesse \& Sauval 1998, whereas the abundance of refractory elements (i.e. Mg, Si, S, Fe) is considerably increased. Using the Linear Solar Model formalism, we determine the variation of helioseismological observables in response to the changes in elemental abundances, in order to explore the consistency of these new measurements with constraints from helioseismology. We find that, for observables that are particularly sensitive to the abundance of volatile elements, in particular the radius of the convective zone boundary (CZB) and the sound speed around the radius of CZB, improved agreement over previous models is obtained. Conversely, the high abundance of refractories correlates with a higher core temperature, resulting in an overproduction of neutrinos and a huge increase in the surface Helium abundance. We conclude that the ""solar modelling problem"" remains unsolved.",0
86681,2,Extracting the Single-Particle Gap in Carbon Nanotubes with Lattice Quantum Monte Carlo We show how lattice Quantum Monte Carlo simulations can be used to calculate electronic properties of carbon nanotubes in the presence of strong electron-electron correlations. We employ the path integral formalism and use methods developed within the lattice QCD community for our numerical work and compare our results to empirical data of the Anti-Ferromagnetic Mott Insulating gap in large diameter tubes.,0
86872,2,"Quantum structure of glasses and the boson peak: a theory of vibrations We present a novel analytical model for glasses, starting from the first principle that the disorder in a glass mimics the disorder in a fluid. The origin of the boson peak is attributed to the intrinsically noncommutative geometry of the fluid disorder, which induces a van Hove singularity in the vibrational density of states. The universality of the model is exhibited by applying it to amorphous silicon, vitreous GeO$_2$ and Ba$_{8}$Ga$_{16}$Sn$_{30}$ clathrate, which show a remarkable agreement between the theoretical predictions for specific heat and the experimental data.",0
86902,2,"Why is the HLR theory particle-hole symmetric? Long wavelength descriptions of a half-filled lowest Landau level ($\nu = 1/2$) must be consistent with the experimental observation of particle-hole (PH) symmetry. The traditional description of the $\nu=1/2$ state pioneered by Halperin, Lee and Read (HLR) naively appears to break PH symmetry. However, recent studies have shown that the HLR theory with weak quenched disorder can exhibit an emergent PH symmetry. We find that such inhomogeneous configurations of the $\nu=1/2$ fluid, when described by HLR mean-field theory, are tuned to a topological phase transition between an integer quantum Hall state and an insulator of composite fermions. Our observations help explain why the HLR theory exhibits PH symmetric dc response.",0
87237,2,"Formation of Bose-Einstein condensates The problem of understanding how a coherent, macroscopic Bose-Einstein condensate (BEC) emerges from the cooling of a thermal Bose gas has attracted significant theoretical and experimental interest over several decades. The pioneering achievement of BEC in weakly-interacting dilute atomic gases in 1995 was followed by a number of experimental studies examining the growth of the BEC number, as well as the development of its coherence. More recently there has been interest in connecting such experiments to universal aspects of nonequilibrium phase transitions, in terms of both static and dynamical critical exponents. Here, the spontaneous formation of topological structures such as vortices and solitons in quenched cold-atom experiments has enabled the verification of the Kibble-Zurek mechanism predicting the density of topological defects in continuous phase transitions, first proposed in the context of the evolution of the early universe. This chapter reviews progress in the understanding of BEC formation, and discusses open questions and future research directions in the dynamics of phase transitions in quantum gases.",0
87573,2,"Generalized theory of diffusion based on kinetic theory We propose to use spin hydrodynamics, a two-fluid model of spin propagation, as a generalization of the diffusion equation. We show that in the dense limit spin hydrodynamics reduces to Fick's law and the diffusion equation. In the opposite limit spin hydrodynamics is equivalent to a collisionless Boltzmann treatment of spin propagation. Spin hydrodynamics avoids unphysical effects that arise when the diffusion equation is used to describe to a strongly interacting gas with a dilute corona. We apply spin hydrodynamics to the problem of spin diffusion in a trapped atomic gas. We find that the observed spin relaxation rate in the high-temperature limit [Sommer , Nature (London) 472, 201 (2011)NATUAS0028-083610.1038/nature09989] is consistent with the diffusion constant predicted by kinetic theory.",0
87721,2,"Nature of pairing correlations in the homogeneous Fermi gas at unitarity In the two-component Fermi gas with contact interactions a pseudogap regime, in which pairing correlations are present without superfluidity, can exist at temperatures between the superfluid critical temperature $T_c$ and a temperature $T^* > T_c$. However, the existence of a pseudogap in the unitary limit of infinite scattering length is debated. To help address this issue, we have used finite-temperature auxiliary-field quantum Monte Carlo (AFMC) methods to study the thermodynamics of the spin-balanced homogeneous unitary Fermi gas on a lattice. We present results for the thermal energy, heat capacity, condensate fraction, a model-independent pairing gap, and spin susceptibility, and compare them to experimental data when available. Our model space consists of the complete first Brillouin zone of the lattice, and our calculations are performed in the canonical ensemble of fixed particle number. We find that the energy-staggering pairing gap vanishes above $T_c$ and that $T^*$ at unitarity, as determined from the spin susceptibility, is lower than previously reported in AFMC simulations.",0
88005,2,"AVX-512 extension to OpenQCD 1.6 We publish an extension of openQCD-1.6 with AVX-512 vector instructions using Intel intrinsics. Recent Intel processors support extended instruction sets with operations on 512-bit wide vectors, increasing both the capacity for floating point operations and register memory. Optimal use of the new capabilities requires reorganising data and floating point operations into these wider vector units. We report on the implementation and performance of the AVX-512 OpenQCD extension on clusters using Intel Knights Landing and Xeon Scalable (Skylake) CPUs. In complete HMC trajectories with physically relevant parameters we observe a performance increase of 5% to 10%.",0
88560,2,"On the solution of the Liouville equation We give a short and rigorous proof of the existence and uniqueness of the solution of the Liouville equation with sources, both elliptic and parabolic, on the sphere and on all higher genus compact Riemann surfaces.",0
89166,2,"Insight into bulk niobium superconducting RF cavities performances by tunneling spectroscopy Point contact tunneling (PCT) spectroscopy measurements are reported over wide areas of cm-sized cut outs from niobium superconducting RF cavities. A comparison is made between a high-quality, conventionally processed (CP) cavity with a high field Q drop for acceleration field E $>$ 20 MV/m and a nitrogen doped (N-doped) cavity that exhibits an increasing Q up to fields approaching 15 MV/m. The CP cavity displays hot spot regions at high RF fields where Q-drop occurs as well as unaffected regions (cold spots). PCT data on cold spots reveals a near ideal BCS density of states (DOS) with gap parameters, $\Delta$ as high as 1.62 meV, that are among the highest values ever reported for Nb. Hot spot regions exhibit a wide distribution of gap values down to $\Delta \sim$ 1.0 meV and DOS broadening characterized by a relatively large value of pair-breaking rate, $\Gamma$, indicating surface regions of significantly reduced superconductivity. In addition, hot spots commonly exhibit Kondo tunneling peaks indicative of surface magnetic moments attributed to a defective oxide. N-doped cavities reveal a more homoegeneous gap distribution centered at $\Delta \sim$ 1.5 meV and relatively small values of $\Gamma/\Delta$. The absence of regions of significantly reduced superconductivity indicates that the N interstitials are playing an important role in preventing the formation of hydride phases and other macroscopic defects which might otherwise severely affect the local, surface superconductivity that lead to hot spot formation. The N-doped cavities also display a significantly improved surface oxide, i.e., increased thickness and tunnel barrier height, compared to CP cavities. These results help explain the improved performance of N-doped cavities and give insights into the origin of the initial increasing Q with RF amplitude.",0
89718,2,"Universal Limit on Communication I derive a universal upper bound on the capacity of any communication channel between two distant systems. The Holevo quantity, and hence the mutual information, is at most of order EΔt/ℏ, where E is the average energy of the signal, and Δt is the amount of time for which detectors operate. The bound does not depend on the size or mass of the emitting and receiving systems, nor on the nature of the signal. No restrictions on preparing and processing the signal are imposed. As an example, I consider the encoding of information in the transverse or angular position of a signal emitted and received by systems of arbitrarily large cross section. In the limit of a large message space, quantum effects become important even if individual signals are classical, and the bound is upheld.",0
89740,2,"A comparative study of $2d$ Ising model at different boundary conditions using Cellular Automata Using Cellular Automata, we simulate spin systems corresponding to $2d$ Ising model with various kinds of boundary conditions (bcs). The appearance of spontaneous magnetization in the absence of magnetic field is studied with a $64\times64$ square lattice with five different bcs, i.e., periodic, adiabatic, reflexive, fixed ($+1$ or $-1$) bcs with three initial conditions (all spins up, all spins down and random orientation of spins). In the context of $2d$ Ising model, we have calculated the magnetisation, energy, specific heat, susceptibility and entropy with each of the bcs and observed that the phase transition occurs around $T_c$ = 2.269 as obtained by Onsager. We compare the behaviour of magnetisation vs temperature for different types of bcs by calculating the number of points close to the line of zero magnetisation after $T>T_c$ at various lattice sizes. We observe that the periodic, adiabatic and reflexive bcs give closer approximation to the value of $T_c$ than fixed +1 and fixed -1 bcs with all three initial conditions for lattice size less than $70\times70$. However, for lattice size between $70\times70$ and $100\times100$, fixed +1 bc and fixed -1 bc give closer approximation to the $T_c$ with initial conditions all spin up configuration and all spin down configuration respectively.",0
89816,2,"Approximations for the Lowest Energy Eigenstates in a Double Square Well Potential Highly accurate closed-form approximations are given for the ground state and first excited state wavefunctions and energies for a nonrelativistic particle in a one-dimensional double square well potential with a square barrier in between (so that the potential is a sequence of five constant pieces that alternate in value from being above and below the ground state and first excited state energies), under the assumption that the barrier is sufficiently wide that the tunneling across it is very small.",0
90389,2,"Points of constancy of the periodic linearized Korteweg-deVries equation We investigate the points of constancy in the piecewise constant solution profiles of the periodic linearized Korteweg--deVries equation with step function initial data at rational times. The solution formulas are given by certain Weyl sums, and we employ number theoretic techniques, including Kummer sums, in our analysis. These results constitute an initial attempt to understand the phenomenon of ""fractalization"" observed at irrational times.",0
