,labels,text,prediction
79627,2,"Towards robust design of thin film transition edge sensors for use in the next-generation superconducting radio frequency cavities In order to increase the accelerating gradient, the next-generation of Superconducting Radio Frequency (SRF) cavities will be operated with superfluid helium cooling. This upgrade requires the development of a state-of-the-art cryogenic temperature mapping system, which can be used to identify quench initiation in new cavities, and thereby assess their suitability for installation. This paper presents a new mapping system based on an array of Transition Edge Sensors (TESs): electrical devices that exploit the superconducting transition of a thin film to identify temperature changes.

The TES array is manufactured using photolithography to deposit a thin film on a 100 mm diameter glass wafer. Two different designs of Au-Sn TES have been assessed; Design 1 was composed of a 10 nm Cr adhesive layer, followed by 20 nm of Au and 100 nm of Sn, and Design 2 was identical except that the Cr layer was not applied.

Design 1 showed excellent film adherence, however no superconducting transition was observed. In contrast, Design 2 showed poor film bonding but a superconducting transition. These insights are being used to design a new cryogenic temperature mapping device that combines Design 1 for robust electrical contacts and Design 2 for second sound detection.",1
79679,2,Simulation and Fabrication of a KID Sensor for the CMB Polarization Measurement We designed prototype Kinetic Inductance Detectors (KID) to test sensors for a Cosmic Microwave Background (CMB) experiments. The design has been simulated extensively with a commercially available software for the optimization of the KID sensor. A coplanar waveguide type photo mask is designed and a KID sensor is fabricated with Nb thin film. The goal of this design and fabrication of the protype KID is to understand behaviors of basic design parameters and fundamental properties of the sensor. The basic resonator parameters are measured and their implications are discussed.,1
79789,2,"GRAINE project: Cosmic Gamma-ray Observation by Balloon-Borne Telescope with Nuclear Emulsion GRAINE, which stands for Gamma-Ray Astro-Imager with Nuclear Emulsion is a new gammaray observation project with balloon-borne emulsion telescope. Nuclear emulsion can determines incident gamma-ray angle measuring electron positron track right after the conversion with small material thickness (.002 radiation length par film). Thanks of this small thickness, angular resolution can reach 0.1° for 1 GeV gamma-ray (1.0° for 100 MeV) and it can be sensitive to polarization. GRAINE could bring precise observation of gamma-ray sources especially on the galactic plane by repeating long-duration flights with large aperture (10m2) emulsion telescope. In May 2015, we launched an emulsion telescope of 0.38 m2 aperture area from Alice Springs, Australia in order to demonstrate the overall imaging performance. Flight duration time was about 14.4 hours with 11.5 hours level flight at 37km altitude including 6 hours with the Vela pulsar in the field of view. Latest results and future plans are described.",1
79838,2,"Towards a Practical Multi-Meter Long Dielectric Wakefield Accelerator: Problems and Solutions A multi-meter long collinear dielectric wakefield accelerator is considered, and it is shown that a single bunch breakup instability is a major limiting factor for obtaining highly efficient energy transfer from the drive bunch to the main bunch. Different methods for instability suppression are studied. Numerical simulations using a 6D particle tracking computer code are performed and tolerances to various errors are defined.",1
79870,2,"Fall to the Centre in Atom Traps and Point-Particle EFT for Absorptive Systems Polarizable atoms interacting with a charged wire do so through an inverse-square potential, $V = - g/r^2$. This system is known to realize scale invariance in a nontrivial way and to be subject to ambiguities associated with the choice of boundary condition at the origin, often termed the problem of `fall to the center'. Point-particle effective field theory (PPEFT) provides a systematic framework for determining the boundary condition in terms of the properties of the source residing at the origin. We apply this formalism to the charged-wire/polarizable-atom problem, finding a result that is not a self-adjoint extension because of absorption of atoms by the wire. We explore the RG flow of the complex coupling constant for the dominant low-energy effective interactions, finding flows whose character is qualitatively different when $g$ is above or below a critical value, $g_c$. Unlike the self-adjoint case, (complex) fixed points exist when $g> g_c$, which we show correspond to perfect absorber (or perfect emitter) boundary conditions. We describe experimental consequences for wire-atom interactions and the possibility of observing the anomalous breaking of scale invariance.",1
79884,2,"Measuring the cross sections of heavy-metal spallation induced by deuterons with energies of 2, 2.94, and 3.5 GeV per nucleon The cross sections for the spallation of the heavy-metal nuclei$^{181}$Ta,$^{197}$Au,$^{207}$Pb,$^{209}$Bi,$^{232}$Th, and$^{238}$U induced by relativistic deuterons with energies of 2, 2.94, and 3.5 GeV per nucleon are measured using the deuteron beam from the Nuclotron accelerator of the JINR Laboratory of High Energy Physics in Dubna, Russia. The cross-section measurements employ a combined experimental technique involving the solidstate nuclear-track detectors and the activation gamma spectrometry. Adding our measurements to the database of experimental nuclear data will make it possible to test the computer codes used for selecting the parameters of the ADS-type facilities.",1
79897,2,"Model-independent analyses of non-Gaussianity in Planck CMB maps using Minkowski functionals Despite the wealth of Planck results, there are difficulties in disentangling the primordial non-Gaussianity of the Cosmic Microwave Background (CMB) from the secondary and the foreground non-Gaussianity (NG). For each of these forms of NG the lack of complete data introduces model-dependences. Aiming at detecting the NGs of the CMB temperature anisotropy $\delta T$ , while paying particular attention to a model-independent quantification of NGs, our analysis is based upon statistical and morphological univariate descriptors, respectively: the probability density function $P(\delta T)$ , related to v(0), the first Minkowski Functional (MF), and the two other MFs, v(1) and v(2). From their analytical Gaussian predictions we build the discrepancy functions ${{ \Delta }_{k}}$ (k  =  P, 0, 1, 2) which are applied to an ensemble of 10(5) CMB realization maps of the $ \Lambda $ CDM model and to the Planck CMB maps. In our analysis we use general Hermite expansions of the ${{ \Delta }_{k}}$ up to the 12th order, where the coefficients are explicitly given in terms of cumulants. Assuming hierarchical ordering of the cumulants, we obtain the perturbative expansions generalizing the second order expansions of Matsubara to arbitrary order in the standard deviation ${{\sigma}_{0}}$ for $P(\delta T)$ and v(0), where the perturbative expansion coefficients are explicitly given in terms of complete Bell polynomials. The comparison of the Hermite expansions and the perturbative expansions is performed for the $ \Lambda $ CDM map sample and the Planck data. We confirm the weak level of non-Gaussianity (1–2)σ of the foreground corrected masked Planck 2015 maps.",1
79994,2,Energy spectra in $p$-shell $\Lambda$ hypernuclei and $^{19}_{\Lambda}\textrm{F}$ and spin-dependent $\Lambda N$ interactions Energy spectra of $0s$-orbit $\Lambda$ states in $p$-shell $\Lambda$ hypernuclei ($^{A}_\Lambda Z$) and those in $^{19}_{\Lambda}\textrm{F}$ are studied with the microscopic cluster model and antisymmetrized molecular dynamics using the $G$-matrix effective $\Lambda N$ ($\Lambda NG$) interactions. Spin-dependent terms of the ESC08a version of the $\Lambda NG$ interactions are tested and phenomenologically tuned to reproduce observed energy spectra in $p$-shell $^{A}_\Lambda Z$. Spin-dependent contributions of the $\Lambda N$ interactions to spin-doublet splitting and excitation energies are discussed. Energy spectra for unobserved excited states in $p$-shell $^{A}_\Lambda Z$ and $^{19}_{\Lambda}\textrm{F}$ are predicted with the modified $\Lambda NG$ interactions.,1
80013,2,"Cluster expansion for ground states of local Hamiltonians A central problem in many-body quantum physics is the determination of the ground state of a thermodynamically large physical system. We construct a cluster expansion for ground states of local Hamiltonians, which naturally incorporates physical requirements inherited by locality as conditions on its cluster amplitudes. Applying a diagrammatic technique we derive the relation of these amplitudes to thermodynamic quantities and local observables. Moreover we derive a set of functional equations that determine the cluster amplitudes for a general Hamiltonian, verify the consistency with perturbation theory and discuss non-perturbative approaches. Lastly we verify the persistence of locality features of the cluster expansion under unitary evolution with a local Hamiltonian and provide applications to out-of-equilibrium problems: a simplified proof of equilibration to the GGE and a cumulant expansion for the statistics of work, for an interacting-to-free quantum quench.",1
80066,2,"Developments of Two High-speed Dual-channel VCSEL Driver ASICs We present two designs of a dual-channel VCSEL driver ASIC, LOCld130 and LOCld65, for detector front-end readout via optical links. Each channel of the driver is designed to operate up to 5.12 Gbps or 14 Gbps respectively. They are implemented in commercial 130-nm and 65-nm CMOS technologies. Techniques that are adopted to extend the bandwidth are multiple stages, shared inductive peaking, active feedback and passive R-C. In the typical case the 5.12-Gbps driver dissipates 56 mW/channel (VCSEL included) and the 14-Gbps 58 mW/channel. LOCld65 will be tested in November 2017 and LOCld130 will be submitted for fabrication in the spring of 2018.",1
80101,2,"Short Electron Bunch Generation Using Single-Cycle Ultrafast Electron Guns We introduce a solution for producing ultrashort (∼fs) high charge (∼pC) from ultracompact guns utilizing single-cycle THz pulses. We show that the readily available THz pulses with energies as low as 20  μJ are sufficient to generate multi-10 keV electron bunches. Moreover, it is demonstrated that THz energies of 2 mJ are sufficient to generate relativistic electron bunches with higher than 2 MeV energy. The high acceleration gradients possible in the structures provide 30 fs electron bunches at 30 keV energy and 45 fs bunches at 2 MeV energy. These structures will underpin future devices for strong field THz physics in general and miniaturized electron guns, in which the high fields combined with the short pulse duration enable electron beams with ultrahigh brightness.",1
80121,2,"CRPropa 3.1—a low energy extension based on stochastic differential equations The propagation of charged cosmic rays through the Galactic environment influences all aspects of the observation at Earth. Energy spectrum, composition and arrival directions are changed due to deflections in magnetic fields and interactions with the interstellar medium. Today the transport is simulated with different simulation methods either based on the solution of a transport equation (multi-particle picture) or a solution of an equation of motion (single-particle picture). We developed a new module for the publicly available propagation software CRPropa 3.1, where we implemented an algorithm to solve the transport equation using stochastic differential equations. This technique allows us to use a diffusion tensor which is anisotropic with respect to an arbitrary magnetic background field. The source code of CRPropa is written in C++ with python steering via SWIG which makes it easy to use and computationally fast. In this paper, we present the new low-energy propagation code together with validation procedures that are developed to proof the accuracy of the new implementation. Furthermore, we show first examples of the cosmic ray density evolution, which depends strongly on the ratio of the parallel κ(∥) and perpendicular κ(⊥) diffusion coefficients. This dependency is systematically examined as well the influence of the particle rigidity on the diffusion process.",1
80151,2,Partial Quasipotential Equations in the Relativistic Configuration Representation Quasispotential equations for the scattering states of two relativistic particles are considered. A representation of the relativistic partial waves in terms of the associated Legendre functions with integer subscript and hyperbolic cotangent of the rapidity as their argument is found. An explicit form of the partial Green’s functions is found in the relativistic configuration representation for three versions of the quasipotential equations. An algorithm for numerical solution of the partial equations for scattering states of the particles with nonzero orbital angular momentum is presented.,1
80223,2,"Structure formation simulations with momentum exchange: alleviating tensions between high-redshift and low-redshift cosmological probes Persisting tensions between the cosmological constraints derived from low-redshift probes and the ones obtained from temperature and polarization anisotropies of the cosmic microwave background (CMB) – although not yet providing compelling evidence against the Λcold dark matter model – seem to consistently indicate a slower growth of density perturbations as compared to the predictions of the standard cosmological scenario. Such behaviour is not easily accommodated by the simplest extensions of General Relativity, such as f(R) models, which generically predict an enhanced growth rate. In this work, we present the outcomes of a suite of large N-body simulations carried out in the context of a cosmological model featuring a non-vanishing scattering cross-section between the dark matter and the dark energy fields, for two different parametrizations of the dark energy equation of state. Our results indicate that these dark scattering models have very mild effects on many observables related to large-scale structures formation and evolution, while providing a significant suppression of the amplitude of linear density perturbations and the abundance of massive clusters. Our simulations therefore confirm that these models offer a promising route to alleviate existing tensions between low-redshift measurements and those of the CMB.",1
80251,2,"Single- and multi-foils $^{27}$ Al(p,3pn) $^{24}$ Na activation technique for monitoring the intensity of high-energy beams This paper discusses an experimental study of the spallation reaction $^{27}$ Al(p,3pn) $^{24}$Na in Al foils exposed to 24 $GeV c^{−1}$ protons, in the context of monitoring the intensity of multi-GeV proton beams through foil activation techniques. Since this reaction is sensitive to secondary neutrons and other energetic secondary hadrons, it is important to evaluate the impact of the foil thickness on the calculation of the beam intensity. This effect is determined experimentally using a stack of Al foils of varying thickness. The experimental results are then compared to Monte Carlo simulations.",1
80305,2,"Transfer matrix spectrum for cyclic representations of the 6-vertex reflection algebra by quantum separation of variables In this proceeding, we recall the notion of quantum integrable systems on a lattice and then introduce the Sklyanin’s Separation of Variables method. We sum up the main results for the transfer matrix spectral problem for the cyclic representations of the trigonometric 6-vertex reflection algebra associated to the Bazanov-Stroganov Lax operator. These results apply as well to the spectral analysis of the lattice sine-Gordon model with open boundary conditions. The transfer matrix spectrum (both eigenvalues and eigenstates) is completely characterized in terms of the set of solutions to a discrete system of polynomial equations. We state an equivalent characterization as the set of solutions to a Baxter’s like T-Q functional equation, allowing us to rewrite the transfer matrix eigenstates in an algebraic Bethe ansatz form.",1
80397,2,"Study of HEPS Performance with Error Model and Simulated Correction As an important component of physics study on High Energy Photon Source (HEPS), error modelling and simu-lated correction will provide the guideline to restrict the manufacture redundancy of the hardware and estimate the real machine performance. In this paper, we present some work on error effect evaluation and simulated commis-sioning based on a recent lattice design.",1
80403,2,"Science and Technology of Accelerators The Mexican Particle Accelerator Community (CMAP) was created in 2015 and currently its members participate in different experiments around the world. Using their expertise, they are working in the development of the particle accelerators area in Mexico. This paper provides a summary of the research done by its members and presents the preliminary design of an electron linear particle accelerator (eLINAC). This proposal will be the first accelerator designed and created in Mexico.",1
80446,2,"Determination of Beam Coupling Impedance in the Frequency Domain The concept of beam coupling impedance describes the electromagnetic interaction of uniformly moving charged particles with their surrounding structures in the Frequency Domain (FD). In synchrotron accelerators, beam coupling impedances can lead to beam induced component heating and coherent beam instabilities. Thus, in order to ensure the stable operation of a synchrotron, its impedances have to be quantified and their effects have to be controlled. Nowadays, beam coupling impedances are mostly obtained by Fourier transform of wake potentials, which are the results of Time Domain (TD) simulations. However, at low frequencies, low beam velocity, or for dispersive materials, TD simulations become unhandy. In this area, analytical calculations of beam coupling impedance in the FD, combined with geometry approximations, are still widely used. This thesis describes the development of two electromagnetic field solvers to obtain the beam coupling impedance directly in the FD, where the beam velocity is only a parameter and dispersive materials can be included easily. One solver is based on the Finite Integration Technique (FIT) on a staircase mesh. It is implemented both in 2D and 3D. However, the staircase mesh is inefficient on curved structures, which is particularly problematic for the modeling of a dipole source, that is required for the computation of the transverse beam coupling impedance. This issue is overcome by the second solver developed in this thesis, which is based on the Finite Element Method (FEM) on an unstructured triangular mesh. It is implemented in 2D and includes an optional Surface Impedance Boundary Condition (SIBC). Thus, it is well suited for the computation of longitudinal and transverse impedances of long beam pipe structures of arbitrary cross-section. Besides arbitrary frequency and beam velocity, also dispersive materials can be chosen, which is crucial for the computation of the impedance of ferrite kicker magnets. Numerical impedance simulations always contain simplifications, therefore they have to be confirmed by dedicated measurements. However, the beam coupling impedance of a single accelerator component cannot be measured directly. Therefore, a dedicated RF-laboratory was established at GSI, in order to measure broadband beam coupling impedances on the bench by means of the wire method, i.e. without beam. A detailed analysis of measurement methods is given by comparison of analytical, numerical, and measurement results for simplified accelerator devices. One conclusion is, that also the bench measurements have to be validated by dedicated electromagnetic simulations. The thesis closes with selected impedance induced effects on the beam revolving in the synchrotron and relevant impedance results for the future SIS-100 synchrotron for the FAIR project at GSI.",1
80464,2,"Torsional Newton–Cartan gravity from the large c expansion of general relativity We revisit the manifestly covariant large c expansion of general relativity, c being the speed of light. Assuming the relativistic connection has no pole in $c^{-2}$ , this expansion is known to reproduce Newton–Cartan gravity and a covariant version of post-Newtonian corrections to it. We show that relaxing this assumption leads to the inclusion of twistless torsion in the effective non-relativistic theory. We argue that the resulting twistless torsion Newton–Cartan theory is an effective description of a non-relativistic regime of general relativity that extends Newtonian physics by including strong gravitational time dilation.",1
80477,2,"Design and deployment of an elastic network test-bed in IHEP data center based on SDN High energy physics experiments produce huge amounts of raw data, while because of the sharing characteristics of the network resources, there is no guarantee of the available bandwidth for each experiment which may cause link congestion problems. On the other side, with the development of cloud computing technologies, IHEP have established a cloud platform based on OpenStack which can ensure the flexibility of the computing and storage resources, and more and more computing applications have been deployed on virtual machines established by OpenStack. However, under the traditional network architecture, network capability can’t be required elastically, which becomes the bottleneck of restricting the flexible application of cloud computing. In order to solve the above problems, we propose an elastic cloud data center network architecture based on SDN, and we also design a high performance controller cluster based on OpenDaylight. In the end, we present our current test results.",1
80503,2,"Transport coefficients of leptons in superconducting neutron star cores I consider the thermal conductivity and shear viscosity of leptons (electrons and muons) in the nucleon NS cores where protons are in the superconducting state. I restrict the consideration to the case of not too high temperatures $T\lesssim 0.35T_{\mathrm{c}p}$, where $T_{\mathrm{c}p}$ is the critical temperature of the proton pairing. In this case, lepton collisions with protons can be neglected. Charged lepton collision frequencies are mainly determined by the transverse plasmon exchange and are mediated by the character of the transverse plasma screening. In our previous works [Shternin \& Yakovlev, Phys. Rev. D {\bf 75} 103004 (2007); {\bf 78} 063006 (2008)] the superconducting proton contribution to the transverse screening was considered in the Pippard limit $\Delta \ll \hbar q v_{\mathrm{F}p}$, where $\Delta$ is the proton pairing gap, $v_{\mathrm{F}p}$ is the proton Fermi velocity, and $\hbar q$ is the typical transferred momentum in collisions. However, for large critical temperatures (large $\Delta$) and relatively small densities (small $q$) the Pippard limit may become invalid. In the present study I show that this is indeed the case and that the older calculations severely underestimated the screening in a certain range of the parameters appropriate to the NS cores. As a consequence, the values of the kinetic coefficients at $T\ll T_{\mathrm{c}p}$ are found to be smaller than in previous calculations.",1
80518,2,"Effect of quadrupole focusing-field fluctuation on the transverse stability of intense hadron beams in storage rings A systematic experimental study is performed to clarify the parameter dependence of the noise-induced beam instability previously demonstrated by a Princeton group [M. Chung et al., Phys. Rev. Lett. 102, 145003 (2009)]. Because of the weakness of the driving force, the instability develops very slowly, which substantially limits the application of conventional experimental and numerical techniques. In the present study, a novel tabletop apparatus called “S-POD” (Simulator of Particle Orbit Dynamics) is employed to explore the long-term collective behavior of intense hadron beams. S-POD provides a many-body Coulomb system physically equivalent to a relativistic charged-particle beam and thus enables us to conduct various beam-dynamics experiments without the use of large-scale machines. It is reconfirmed that random noise on the linear beam-focusing potential can be a source of slow beam quality degradation. Experimental observations are explained well by a simple perturbation theory that predicts the existence of a series of dangerous noise frequency bands overlooked in the previous study. Those additional instability bands newly identified with S-POD are more important practically because the driving noise frequencies can be very low. The dependence of the instability on the noise level, operating tune, and beam intensity is examined and found consistent with theoretical predictions.",1
80536,2,"A representation basis for the quantum integrable spin chain associated with the su(3) algebra An orthogonal basis of the Hilbert space for the quantum spin chain associated with the su(3) algebra is introduced. Such kind of basis could be treated as a nested generalization of separation of variables (SoV) basis for high-rank quantum integrable models. It is found that all the monodromy-matrix elements acting on a basis vector take simple forms. With the help of the basis, we construct eigenstates of the su(3) inhomogeneous spin torus (the trigonometric su(3) spin chain with antiperiodic boundary condition) from its spectrum obtained via the off-diagonal Bethe Ansatz (ODBA). Based on small sites (i.e. N = 2) check, it is conjectured that the homogeneous limit of the eigenstates exists, which gives rise to the corresponding eigenstates of the homogenous model.",1
80561,2,"Baxter Q-operator from quantum K-theory We define and study the quantum equivariant $K$-theory of cotangent bundles over Grassmannians. For every tautological bundle in the $K$-theory we define its one-parametric deformation, referred to as quantum tautological bundle. We prove that the spectrum of operators of quantum multiplication by these quantum classes is governed by the Bethe ansatz equations for the inhomogeneous $XXZ$ spin chain. In addition, we prove that each such operator corresponds to the universal elements of quantum group $\mathcal{U}_{\hbar}(\widehat{\mathfrak{sl}}_2)$. In particular, we identify the Baxter operator for the $XXZ$ spin chain with the operator of quantum multiplication by the exterior algebra tautological bundle. The explicit universal combinatorial formula for this operator is found. The relation between quantum line bundles and quantum dynamical Weyl group is shown.",1
80606,2,"The Flow Constraint Influence on the Properties of Nuclear Matter Critical Endpoint We propose a novel family of equations of state for symmetric nuclear matter based on the induced surface tension concept for the hard-core repulsion. It is shown that having only four adjustable parameters the suggested equations of state can, simultaneously, reproduce not only the main properties of the nuclear matter ground state, but the proton flow constraint up its maximal particle number densities. Varying the model parameters we carefully examine the range of values of incompressibility constant of normal nuclear matter and its critical temperature, which are consistent with the proton flow constraint. This analysis allows us to show that the physically most justified value of nuclear matter critical temperature is 15.5–18 MeV, the incompressibility constant is 270–315 MeV and the hard-core radius of nucleons is less than 0.4 fm.",1
80622,2,"Объединенный институт ядерных исследований в экспериментальной физике элементарных частиц In 2016 it was 60 years since the foundation of the Joint Institute for Nuclear Research in Dubna — the international intergovernmental organization leading research in the field of fundamental physics of elementary particles, atomic nuclei and condensed state of matter. A long and very productive way is passed. Looking back, it becomes clear that internationality and multidisciplinarity of the research is a guarantee of successful development (and preservation) of fundamental science. This observation turned out to be especially actual in the experimental field of research. In the review, on the basis of a brief description of the most important results achieved in JINR, an attempt is made to look into the future (for 7-10 years) and show the place of the Institute in solving the most important problems of elementary particle physics - the fundamental field of modern natural science. This look into the future is full of reasonable optimism.",1
80719,2,P13 an ULX that is a potential progenitor of merging BH-NS system We have studied the future evolution of a recently discovered ULX source P13 in NGC7793. This source was shown to contain a 5-15$M_{\odot}$ black hole and a massive 18-23$M_{\odot}$ B9Ia companion on a 64 day orbit. For low black hole mass (5-10$M_{\odot}$) and high companion mass $\gtrsim 20 M_{\odot}$ the binary is predicted to initiate a common envelope evolution in near future and significantly decrease the orbital separation (6 hr orbit). This leads to a high probability ($\sim70\%$) of the system surviving a supernova explosion that will form a neutron star out of the companion. About one third of the surviving BH-NS systems will merge within Hubble time and be a source of high frequency gravitational radiation. We estimate that the chances of detection of BH-NS systems with advanced LIGO/Virgo that form via P13-evolutionary channel are at the level of 0.1 yr$^{-1}$ with wide range of allowed probability $0 \div 0.6$yr$^{-1}$. This is the fourth empirical estimate of BH-NS merger rate.,1
80803,2,"Knot polynomials for twist satellites We begin the systematic study of knot polynomials for the twist satellites of a knot, when its strand is substituted by a 2-strand twist knot. This is a generalization of cabling (torus satellites), when the substitute of the strand was a torus knot. We describe a general decomposition of satellite's colored HOMFLY in those of the original knot, where contributing are adjoint and other representations from the “ E8 -sector”, what makes the story closely related to Vogel's universality. We also point out a problem with lifting the decomposition rule to the level of superpolynomials — it looks like such rule, if any, should be different for positive and negative twistings.",1
80965,2,"Thermocurrents and their role in high $Q$ cavity performance Over the past years it became evident that the quality factor of a superconducting cavity is not only determined by its surface preparation procedure, but is also influenced by the way the cavity is cooled down. Moreover, different data sets exist, some of which indicate that a slow cooldown through the critical temperature is favorable while other data states the exact opposite. Even though there were speculations and some models about the role of thermocurrents and flux-pinning, the difference in behavior remained a mystery. In this paper we will present a consistent theoretical model which we confirmed by data that describes the role of thermocurrents, driven by temperature gradients and material transitions. We will clearly show how they impact the quality factor of a cavity, discuss our findings, relate it to findings at other labs and develop mitigation strategies which especially address the issue of achieving high quality factors of so-called nitrogen doped cavities in horizontal tests.",1
81025,2,"Yet another introduction to relativistic astrophysics Late Winter Lecture Notes, Short Course (10 hours) of Relativistic Astrophysics held at the Department of Physics and Astronomy of the University of Padova, March 13-17, 2017.",1
81218,2,"Simulation Environment Based on the Universal Verification Methodology Universal Verification Methodology (UVM) is a standardized approach of verifying integrated circuit designs, targeting a Coverage-Driven Verification (CDV). It combines automatic test generation, self-checking testbenches, and coverage metrics to indicate progress in the design verification. The flow of the CDV differs from the traditional directed-testing approach. With the CDV, a testbench developer, by setting the verification goals, starts with an structured plan. Those goals are targeted further by a developed testbench, which generates legal stimuli and sends them to a device under test (DUT). The progress is measured by coverage monitors added to the simulation environment. In this way, the non-exercised functionality can be identified. Moreover, the additional scoreboards indicate undesired DUT behaviour. Such verification environments were developed for three recent ASIC and FPGA projects which have successfully implemented the new work-flow: (1) the CLICpix2 65 nm CMOS hybrid pixel readout ASIC design; (2) the C3PD 180 nm HV-CMOS active sensor ASIC design; (3) the FPGA-based DAQ system of the CLICpix chip. This paper, based on the experience from the above projects, introduces briefly UVM and presents a set of tips and advices applicable at different stages of the verification process-cycle.",1
81273,2,"Model-independent Confirmation of the Cosmic Distance Duality Relation The cosmic distance duality (CDD) relation (also known as the Etherington relation) plays a crucial role in a wide assortment of cosmological measurements. Attempts at confirming it observationally have met with mixed results, though the general consensus appears to be that the data do support its existence in nature. A common weakness with past approaches has been their reliance on a specific cosmological model, or on measurements of the luminosity distance to Type Ia SNe, which introduces a model dependence in spite of beliefs to the contrary. Confirming that the CDD is actually realized in the cosmos is crucial because its violation would require exotic new physics. In this paper, we present a true model-independent study of the CDD based on the observed angular size of compact quasar cores and a Gaussian Process reconstruction of the HII galaxy Hubble diagram---without the assumption of any background cosmology. In so doing, we confirm at a very high level of confidence that the angular-diameter and luminosity distances do indeed satisfy the CDD. We demonstrate the potential power of this result by utilizing it in a comparative test of two competing cosmological models---the R_h=ct universe and LCDM---and show that R_h=ct is favoured by the CDD data with a likelihood ~82.3% compared with ~17.7% for the standard model.",1
81288,2,"Exact solution of the trigonometric SU (3) spin chain with generic off-diagonal boundary reflections The nested off-diagonal Bethe ansatz is generalized to study the quantum spin chain associated with the SUq(3) R -matrix and generic integrable non-diagonal boundary conditions. By using the fusion technique, certain closed operator identities among the fused transfer matrices at the inhomogeneous points are derived. The corresponding asymptotic behaviors of the transfer matrices and their values at some special points are given in detail. Based on the functional analysis, a nested inhomogeneous T – Q relations and Bethe ansatz equations of the system are obtained. These results can be naturally generalized to cases related to the SUq(n) algebra.",1
81339,2,"Mount Aragats as a stable electron accelerator for atmospheric high-energy physics research Observation of the numerous thunderstorm ground enhancements (TGEs), i.e., enhanced fluxes of electrons, gamma rays, and neutrons detected by particle detectors located on the Earth’s surface and related to the strong thunderstorms above it, helped to establish a new scientific topic—high-energy physics in the atmosphere. Relativistic runaway electron avalanches (RREAs) are believed to be a central engine initiating high-energy processes in thunderstorm atmospheres. RREAs observed on Mount Aragats in Armenia during the strongest thunderstorms and simultaneous measurements of TGE electron and gamma-ray energy spectra proved that RREAs are a robust and realistic mechanism for electron acceleration. TGE research facilitates investigations of the long-standing lightning initiation problem. For the last 5 years we were experimenting with the “beams” of “electron accelerators” operating in the thunderclouds above the Aragats research station. Thunderstorms are very frequent above Aragats, peaking in May–June, and almost all of them are accompanied with enhanced particle fluxes. The station is located on a plateau at an altitude 3200 asl near a large lake. Numerous particle detectors and field meters are located in three experimental halls as well as outdoors; the facilities are operated all year round. All relevant information is being gathered, including data on particle fluxes, fields, lightning occurrences, and meteorological conditions. By the example of the huge thunderstorm that took place at Mount Aragats on August 28, 2015, we show that simultaneous detection of all the relevant data allowed us to reveal the temporal pattern of the storm development and to investigate the atmospheric discharges and particle fluxes.",1
81391,2,"The KW Equations and the Nahm Pole Boundary Condition with Knots It is conjectured that the coefficients of the Jones polynomial can be computed by counting solutions of the KW equations on a four-dimensional half-space, with certain boundary conditions that depend on a knot. The boundary conditions are defined by a ""Nahm pole"" away from the knot with a further singularity along the knot. In a previous paper, we gave a precise formulation of the Nahm pole boundary condition in the absence of knots, in the present paper, we do this in the more general case with knots included. We show that the KW equations with generalized Nahm pole boundary conditions are elliptic, and that the solutions are polyhomogeneous near the boundary and near the knot, with exponents determined by solutions of appropriate indicial equations. This involves the analysis of a ""depth two incomplete iterated edge operator."" As in our previous paper, a key ingredient in the analysis is a convenient new Weitzenb\""ock formula that is well-adapted to the specific problem.}",1
81404,2,Dirac particle in Riemann–Cartan spacetimes Dynamics of a Dirac particle in general Riemann–Cartan spacetimes is considered. The Hermitian Dirac Hamiltonian is derived and is transformed to the Foldy–Wouthuysen representation for an arbitrary spacetime geometry. The contribution of the torsion field to the Foldy–Wouthuysen Hamiltonian is found. The new bounds on Cartan’s spacetime torsion are obtained.,1
81439,2,"How the dark energy can reconcile Planck with local determination of the Hubble constant We try to reconcile the tension between the local 2.4 % determination of Hubble constant and its global determination by Planck CMB data and BAO data through modeling the dark energy variously. We find that the chi-square is significantly reduced by $\Delta \chi ^2_\text {all}=-6.76$ in the redshift-binned dark energy model where the $68~\%$ limits of the equation of state of dark energy read $w(0\le z\le 0.1)=-1.958_{-0.508}^{+0.509}$ , $w(0.1< z\le 1.5)=-1.006_{-0.082}^{+0.092}$ , and here $w(z>1.5)$ is fixed to $-1$ .",1
81464,2,"Reparametrization of the Relativistic Infinitely Extended Charged Particle Action In this letter, relativistic infinitely extended particles formulated. Correct form of action with possibility of reparametrization obtained and effect of electric field considered. It may be one of the first step to re-introduce theory of every things given by Nakano and Hessaby many years ago.",1
81566,2,"Multiple Tune Jumps to Overcome Horizontal Depolarizing Resonances Imperfection and vertical intrinsic depolarizing resonances have been overcome by the two partial Siberian snakes in the Alternative Gradient Synchrotron(AGS). The relatively weak but numerous horizontal resonances are the main source of polarization loss in the AGS. A pair of horizontal tune jump quads have been used to overcome these weak resonances. The locations of the two quads have to be chosen such that the disturbance to the beam optics is minimum. The emittance growth has to be mitigated for this method to work. In addition, this technique needs very accurate jump timing. Using two partial Siberian snakes, with vertical tune inside the spin tune gap and 80% polarization at AGS injection, polarized proton beam had reached 1.5 × 1011 proton per bunch with 65% polarization. With the tune jump timing optimized and emittance preserved, more than 70% polarization with 2 × 1011 protons per bunch has been achieved.",1
